time_ist,security_id,instrument_name,best_bid,best_ask,spread,total_bid_qty,total_ask_qty,total_bid_orders,total_ask_orders,imbalance_ratio,,avg_bid_order_size,avg_ask_order_size,,bid_vwap,Bid Vwap change,ask_vwap,ask vwap change,bid_50pct_level,ask_50pct_level,order ratio,OIMBR,Bids Avg value,Ask avg value,ratio
14:46:53,49543,NIFTY DEC 2025 FUT,25941.6,25946,4.4,108675,112950,496,603,0.9622,1%,219.1,187.31,1.169718648,25915.19,0%,25974.72,1%,113,60,0.822553897,1.169771371,281.6333273,293.3844624,0.959946294
14:46:53,49543,NIFTY DEC 2025 FUT,25941,25946,5,108825,112500,498,599,0.9673,1%,218.52,187.81,1.16351632,25915.18,0%,25975.03,1%,112,61,0.831385643,1.163479317,282.0219464,292.2190875,0.965104466
14:46:53,49543,NIFTY DEC 2025 FUT,25941.1,25946.5,5.4,111300,97200,505,559,1.1451,18%,220.4,173.88,1.267540833,25916.15,4%,25988.51,52%,109,122,0.903398927,1.267546337,288.4467495,252.6083172,1.141873525
14:46:54,49543,NIFTY DEC 2025 FUT,25941.1,25946.5,5.4,110925,101475,508,551,1.0931,-5%,218.36,184.17,1.185643699,25915.93,-1%,25986.93,-6%,110,122,0.921960073,1.185626181,287.4724535,263.7023722,1.090139809
14:46:54,49543,NIFTY DEC 2025 FUT,25942.3,25946.5,4.2,109500,105525,489,558,1.0377,-5%,223.93,189.11,1.184125641,25916.47,2%,25985.63,-5%,113,120,0.876344086,1.184123926,283.7853465,274.2133606,1.034907073
14:46:54,49543,NIFTY DEC 2025 FUT,25942.3,25946.5,4.2,109050,109125,487,573,0.9993,-4%,223.92,190.45,1.175741664,25916.37,0%,25984.42,-5%,113,119,0.84991274,1.175767762,282.6180149,283.5549833,0.996695638
14:46:54,49543,NIFTY DEC 2025 FUT,25942.4,25946.5,4.1,111225,89025,512,552,1.2494,25%,217.24,161.28,1.346974206,25916.08,-1%,25995.89,44%,108,124,0.927536232,1.347009375,288.2515998,231.4284107,1.245532469
14:46:55,49543,NIFTY DEC 2025 FUT,25944.2,25947,2.8,111750,107775,508,576,1.0369,-17%,219.98,187.11,1.175672065,25917.35,5%,25985.2,-41%,110,119,0.881944444,1.175697638,289.6263863,280.055493,1.034174988
14:46:55,49543,NIFTY DEC 2025 FUT,25944.2,25947,2.8,111450,105300,503,569,1.0584,2%,221.57,185.06,1.197287366,25917.74,2%,25982.34,-11%,111,115,0.88400703,1.197275547,288.8532123,273.5940402,1.055773043
14:46:55,49543,NIFTY DEC 2025 FUT,25944.2,25947,2.8,112650,104550,519,563,1.0775,2%,217.05,185.7,1.168820679,25917.33,-2%,25982.57,1%,109,115,0.921847247,1.168848748,291.9587225,271.6477694,1.074769446
14:46:55,49543,NIFTY DEC 2025 FUT,25944.2,25947,2.8,111675,105825,521,574,1.0553,-2%,214.35,184.36,1.162670861,25916.99,-1%,25982.31,-1%,108,113,0.907665505,1.162652975,289.4279858,274.9577956,1.05262695
14:46:55,49543,NIFTY DEC 2025 FUT,25944.2,25947,2.8,111975,109800,526,601,1.0198,-3%,212.88,182.7,1.165188834,25916.8,-1%,25981.26,-4%,106,99,0.875207987,1.165208745,290.203368,285.2742348,1.017278578
14:46:56,49543,NIFTY DEC 2025 FUT,25945.3,25947,1.7,114000,109950,528,601,1.0368,2%,215.91,182.95,1.180158513,25915.85,-4%,25980.96,-1%,107,95,0.878535774,1.180145455,295.44069,285.6606552,1.034236548
14:46:56,49543,NIFTY DEC 2025 FUT,25945.3,25948.9,3.6,107250,116925,499,642,0.9173,-12%,214.93,182.13,1.180091144,25914.15,-7%,25977.79,-12%,117,66,0.777258567,1.180173547,277.9292588,303.7453096,0.915007574
14:46:56,49543,NIFTY DEC 2025 FUT,25945.3,25948.7,3.4,110325,121050,502,671,0.9114,-1%,219.77,180.4,1.218237251,25914.96,3%,25975.55,-9%,115,56,0.748137109,1.218225896,285.9067962,314.4340328,0.909274336
14:46:56,49543,NIFTY DEC 2025 FUT,25945.3,25948.5,3.2,108300,118275,502,659,0.9157,0%,215.74,179.48,1.202028081,25915.71,3%,25974.01,-6%,110,54,0.761760243,1.202084263,280.6671393,307.2076033,0.913607399
14:46:57,49543,NIFTY DEC 2025 FUT,25944.2,25948.3,4.1,92550,120225,485,667,0.7698,-16%,190.82,180.25,1.058640777,25910.15,-21%,25973.41,-2%,131,54,0.727136432,1.058673402,239.7984383,312.2653217,0.767931696
14:46:57,49543,NIFTY DEC 2025 FUT,25941.6,25948,6.4,110175,119625,499,655,0.921,20%,220.79,182.63,1.208947051,25914.45,17%,25973.01,-2%,116,57,0.761832061,1.208927856,285.5124529,310.7021321,0.918926597
14:46:57,49543,NIFTY DEC 2025 FUT,25941.6,25948,6.4,112725,120225,519,665,0.9376,2%,217.2,180.79,1.201393882,25914.7,1%,25973.33,1%,110,55,0.780451128,1.201356455,292.1234558,312.2643599,0.935500471
14:46:57,49543,NIFTY DEC 2025 FUT,25941.7,25948,6.3,114750,124275,526,687,0.9234,-2%,218.16,180.9,1.205970149,25915.32,2%,25974.72,5%,105,51,0.765647744,1.206037643,297.378297,322.8008328,0.921243896
14:46:58,49543,NIFTY DEC 2025 FUT,25943.5,25947.9,4.4,113250,124125,518,685,0.9124,-1%,218.63,181.2,1.206567329,25915.18,-1%,25974.67,0%,108,53,0.75620438,1.206552124,293.4894135,322.4105914,0.91029706
14:46:58,49543,NIFTY DEC 2025 FUT,25945.1,25947.9,2.8,113100,129825,517,704,0.8712,-5%,218.76,184.41,1.186269725,25915.24,0%,25976.85,8%,110,53,0.734375,1.186314894,293.1013644,337.2444551,0.869106549
14:46:58,49543,NIFTY DEC 2025 FUT,25943.5,25947.9,4.4,113700,129000,522,700,0.8814,1%,217.82,184.29,1.181941505,25915.27,0%,25977.02,1%,108,54,0.745714286,1.181954023,294.6566199,335.103558,0.879300183
14:46:58,49543,NIFTY DEC 2025 FUT,25941.5,25947.9,6.4,114525,129750,529,705,0.8827,0%,216.49,184.04,1.176320365,25915.13,-1%,25976.94,0%,106,53,0.75035461,1.176377127,296.7930263,337.0507965,0.880558745
14:46:59,49543,NIFTY DEC 2025 FUT,25941.5,25947.9,6.4,114975,128475,530,701,0.8949,1%,216.93,183.27,1.183663447,25915.28,1%,25977.38,2%,105,52,0.756062767,1.183631887,297.9609318,333.7443896,0.892781845
14:46:59,49543,NIFTY DEC 2025 FUT,25941.5,25947.9,6.4,114825,128250,528,702,0.8953,0%,217.47,182.69,1.190377142,25915.3,0%,25977.46,0%,106,52,0.752136752,1.190342045,297.5724323,333.1609245,0.893179273
14:46:59,49543,NIFTY DEC 2025 FUT,25941.3,25947.9,6.6,115275,128250,532,702,0.8988,0%,216.68,182.69,1.186052876,25915.34,0%,25977.46,0%,103,52,0.757834758,1.186010526,298.7390819,333.1609245,0.896681033
14:46:59,49543,NIFTY DEC 2025 FUT,25941.5,25947.9,6.4,115500,125550,539,678,0.92,2%,214.29,185.18,1.157198402,25915.19,-1%,25977.82,1%,102,59,0.794985251,1.157254174,299.3204445,326.1515301,0.917734295
14:47:00,49543,NIFTY DEC 2025 FUT,25942.4,25947.9,5.5,118500,126225,559,683,0.9388,2%,211.99,184.81,1.147069964,25915.27,0%,25977.88,0%,97,60,0.818448023,1.147049016,307.0959495,327.9057903,0.936537135
14:47:00,49543,NIFTY DEC 2025 FUT,25942.4,25947.9,5.5,117300,124275,543,663,0.9439,1%,216.02,187.44,1.152475459,25915.81,2%,25978.31,2%,101,64,0.819004525,1.152496685,303.9924513,322.8454475,0.941603649
14:47:00,49543,NIFTY DEC 2025 FUT,25943.5,25947.9,4.4,115350,123300,537,657,0.9355,-1%,214.8,187.67,1.144562264,25915.45,-1%,25978.9,2%,104,63,0.817351598,1.144550279,298.9347158,320.319837,0.933238224
14:47:00,49543,NIFTY DEC 2025 FUT,25944.6,25948.1,3.5,115500,116325,539,616,0.9929,6%,214.29,188.84,1.134770176,25915.45,0%,25981.11,9%,103,90,0.875,1.134742857,299.3234475,302.2252621,0.990398504
14:47:01,49543,NIFTY DEC 2025 FUT,25944.6,25947.9,3.3,115275,121875,534,648,0.9458,-5%,215.87,188.08,1.147756274,25915.46,0%,25979.02,-8%,103,66,0.824074074,1.14771236,298.7404652,316.6193063,0.943532056
14:47:01,49543,NIFTY DEC 2025 FUT,25944.6,25947.9,3.3,115275,122250,536,648,0.9429,0%,215.07,188.66,1.139987279,25915.46,0%,25978.93,0%,103,66,0.827160494,1.139923881,298.7404652,317.5924193,0.940641045
14:47:01,49543,NIFTY DEC 2025 FUT,25944.6,25947.9,3.3,115425,118875,538,633,0.971,3%,214.54,187.8,1.142385517,25915.44,0%,25979.82,3%,102,68,0.849921011,1.142459108,299.1289662,308.8351103,0.96857176
14:47:01,49543,NIFTY DEC 2025 FUT,25941.8,25947.9,6.1,116550,120375,541,645,0.9682,0%,215.43,186.63,1.154316026,25915.71,1%,25979.54,-1%,101,64,0.83875969,1.154323475,302.0476001,312.7287128,0.965845436
14:47:01,49543,NIFTY DEC 2025 FUT,25941.8,25947.9,6.1,116550,119175,541,631,0.978,1%,215.43,188.87,1.140625827,25915.78,0%,25979.88,1%,102,67,0.857369255,1.140698706,302.0484159,309.6152199,0.97556062
14:47:02,49543,NIFTY DEC 2025 FUT,25943.7,25948.5,4.8,112425,100650,513,570,1.117,14%,219.15,176.58,1.24108053,25917.39,6%,25987.65,30%,111,122,0.9,1.241111111,291.3762571,261.5656973,1.113969684
14:47:02,49543,NIFTY DEC 2025 FUT,25943.8,25949.1,5.3,109425,99750,480,550,1.097,-2%,227.97,181.36,1.257002647,25917.88,2%,25991.58,15%,116,125,0.872727273,1.256979167,283.6064019,259.2660105,1.093881922
14:47:02,49543,NIFTY DEC 2025 FUT,25945.4,25949.6,4.2,109200,105600,482,573,1.0341,-6%,226.56,184.29,1.229366759,25917.87,0%,25986.58,-19%,117,117,0.841186736,1.229334647,283.0231404,274.4182848,1.031356714
14:47:02,49543,NIFTY DEC 2025 FUT,25945.4,25949.3,3.9,108300,117450,479,609,0.9221,-11%,226.1,192.86,1.172353002,25917.43,-2%,25980.44,-24%,114,70,0.786535304,1.172356785,280.6857669,305.1402678,0.919858165
14:47:03,49543,NIFTY DEC 2025 FUT,25945.4,25949.1,3.7,108450,123000,499,651,0.8817,-4%,217.33,188.94,1.150259342,25916.41,-4%,25978.4,-8%,114,62,0.766513057,1.150273948,281.0634665,319.53432,0.879603375
14:47:03,49543,NIFTY DEC 2025 FUT,25942.5,25949.1,6.6,111600,124500,508,656,0.8964,2%,219.69,189.79,1.157542547,25916.94,2%,25978.11,-1%,108,57,0.774390244,1.157555906,289.2330504,323.4274695,0.894274846
14:47:03,49543,NIFTY DEC 2025 FUT,25942.5,25949.1,6.6,112275,117675,516,626,0.9541,6%,217.59,187.98,1.157516757,25916.9,0%,25976.61,-6%,107,56,0.82428115,1.157493411,290.9819948,305.6797582,0.951917773
14:47:03,49543,NIFTY DEC 2025 FUT,25944.2,25949.1,4.9,110175,116325,504,623,0.9471,-1%,218.6,186.72,1.170736932,25917.11,1%,25977.27,3%,111,58,0.808988764,1.170720833,285.5417594,302.1805933,0.944937451
14:47:04,49543,NIFTY DEC 2025 FUT,25944.2,25949.1,4.9,111300,120300,516,640,0.9252,-2%,215.7,187.97,1.147523541,25916.95,-1%,25980.68,13%,108,72,0.80625,1.147534884,288.4556535,312.5475804,0.92291757
14:47:04,49543,NIFTY DEC 2025 FUT,25944.2,25949.2,5,112575,117150,524,617,0.9609,4%,214.84,189.87,1.131511034,25916.92,0%,25982.12,6%,105,93,0.849270665,1.131441412,291.7597269,304.3805358,0.958536084
14:47:04,49543,NIFTY DEC 2025 FUT,25947.3,25949.5,2.2,108150,98175,481,550,1.1016,15%,224.84,178.5,1.259607843,25917.87,4%,25988.98,26%,116,121,0.874545455,1.25962578,280.3017641,255.1468112,1.098590113
14:47:04,49543,NIFTY DEC 2025 FUT,25947.3,25949.5,2.2,107625,111825,477,590,0.9624,-13%,225.63,189.53,1.190471166,25917.88,0%,25984.17,-19%,118,113,0.808474576,1.190389937,278.9411835,290.567981,0.959985964
14:47:05,49543,NIFTY DEC 2025 FUT,25947.2,25949.5,2.3,105975,118725,487,633,0.8926,-7%,217.61,187.56,1.160215398,25916.4,-6%,25982.26,-7%,118,94,0.769352291,1.160196715,274.649049,308.4743819,0.890346379
14:47:05,49543,NIFTY DEC 2025 FUT,25945.4,25949.5,4.1,102900,122175,476,643,0.8422,-6%,216.18,190.01,1.137729593,25915.5,-3%,25979.65,-10%,126,65,0.740279938,1.137677731,266.670495,317.4063739,0.84015482
14:47:05,49543,NIFTY DEC 2025 FUT,25942.8,25949.2,6.4,107175,123300,468,656,0.8692,3%,229.01,187.96,1.218397531,25916.93,6%,25979.85,1%,116,64,0.713414634,1.218365812,277.7646973,320.3315505,0.867116264
14:47:05,49543,NIFTY DEC 2025 FUT,25942.8,25949.2,6.4,108975,123075,490,651,0.8854,2%,222.4,189.06,1.176346134,25916.82,0%,25980.25,2%,114,63,0.752688172,1.176317143,282.428546,319.7519269,0.883273945
14:47:06,49543,NIFTY DEC 2025 FUT,25943,25949.5,6.5,110850,117825,497,606,0.9408,6%,223.04,194.43,1.147148074,25917.51,3%,25981.45,5%,111,91,0.820132013,1.147132394,287.2955984,306.1264346,0.938486736
14:47:06,49543,NIFTY DEC 2025 FUT,25944.2,25949.5,5.3,116175,116400,528,616,0.9981,6%,220.03,188.96,1.164426334,25918.53,4%,25982.75,5%,107,105,0.857142857,1.16445,301.1085223,302.43921,0.995600148
14:47:06,49543,NIFTY DEC 2025 FUT,25944.2,25949.5,5.3,106350,119775,498,628,0.8879,-11%,213.55,190.72,1.119704279,25916.62,-7%,25981.58,-5%,116,88,0.792993631,1.119681124,275.6232537,311.1943745,0.885694846
14:47:06,49543,NIFTY DEC 2025 FUT,25944.2,25949.5,5.3,106725,120600,502,635,0.885,0%,212.6,189.92,1.119418703,25916.71,0%,25981.45,-1%,116,83,0.790551181,1.119472112,276.5960875,313.336287,0.882745149
14:47:07,49543,NIFTY DEC 2025 FUT,25943,25949.3,6.3,111825,125325,521,674,0.8923,1%,214.64,185.94,1.154350866,25916.85,1%,25979.07,-9%,107,65,0.772997033,1.154338196,289.8151751,325.5826948,0.890143057
14:47:07,49543,NIFTY DEC 2025 FUT,25944.1,25947.2,3.1,111675,119025,519,646,0.9382,5%,215.17,184.25,1.167815468,25916.88,0%,25976.76,-9%,108,59,0.803405573,1.167778805,289.4267574,309.1883859,0.936085476
14:47:07,49543,NIFTY DEC 2025 FUT,25944.1,25947.2,3.1,111375,117975,515,633,0.9441,1%,216.26,186.37,1.160379889,25917.12,1%,25977.37,2%,109,59,0.813586098,1.160418058,288.651924,306.4680226,0.94186637
14:47:07,49543,NIFTY DEC 2025 FUT,25944.1,25949.3,5.2,107775,119250,505,649,0.9038,-4%,213.42,183.74,1.1615326,25916.35,-3%,25977.12,-1%,116,59,0.778120185,1.161517228,279.3134621,309.777156,0.901659327
14:47:07,49543,NIFTY DEC 2025 FUT,25944.1,25949.2,5.1,110325,125775,506,672,0.8772,-3%,218.03,187.17,1.16487685,25916.5,1%,25977.91,3%,111,58,0.75297619,1.164977075,285.9237863,326.737163,0.875088048
14:47:08,49543,NIFTY DEC 2025 FUT,25944.1,25948.7,4.6,100950,118800,466,649,0.8497,-3%,216.63,183.05,1.183447146,25912.68,-15%,25973.65,-16%,118,56,0.718027735,1.183380472,261.5885046,308.566962,0.847752795
14:47:08,49543,NIFTY DEC 2025 FUT,25942,25948.7,6.7,111075,117675,504,642,0.9439,11%,220.39,183.29,1.202411479,25914.86,8%,25974.18,2%,113,57,0.785046729,1.20234881,287.8493075,305.6511632,0.941757605
14:47:08,49543,NIFTY DEC 2025 FUT,25942,25948.7,6.7,114300,118275,514,650,0.9664,2%,222.37,181.96,1.222081776,25915.42,2%,25974.65,2%,106,57,0.790769231,1.222101167,296.2132506,307.2151729,0.96418822
14:47:08,49543,NIFTY DEC 2025 FUT,25942,25948.7,6.7,116100,120900,533,661,0.9603,-1%,217.82,182.9,1.190924002,25915.85,2%,25976.27,6%,104,60,0.806354009,1.190916135,300.8830185,314.0531043,0.958064144
14:47:09,49543,NIFTY DEC 2025 FUT,25943.5,25948.7,5.2,113550,121500,522,665,0.9346,-3%,217.53,182.71,1.190575229,25917.15,5%,25976.6,1%,106,60,0.784962406,1.190630268,294.2892383,315.61569,0.932429051
14:47:09,49543,NIFTY DEC 2025 FUT,25942.5,25947.7,5.2,96225,120900,486,666,0.7959,-15%,197.99,181.53,1.090673718,25906.63,-41%,25973.95,-10%,122,62,0.72972973,1.090677778,249.2865472,314.0250555,0.793842857
14:47:09,49543,NIFTY DEC 2025 FUT,25941.8,25947.7,5.9,100875,120675,488,659,0.8359,5%,206.71,183.12,1.12882263,25911.19,18%,25974,0%,120,61,0.740515933,1.128807582,261.3791291,313.441245,0.833901515
14:47:09,49543,NIFTY DEC 2025 FUT,25941.8,25947.7,5.9,108075,119625,485,650,0.9034,8%,222.84,184.04,1.210823734,25913.83,10%,25974.18,1%,119,62,0.746153846,1.210742268,280.0637177,310.7161283,0.901349149
14:47:10,49543,NIFTY DEC 2025 FUT,25941.8,25947,5.2,112575,119775,514,656,0.9399,4%,219.02,182.58,1.199583744,25914.37,2%,25973.16,-4%,109,61,0.783536585,1.199561089,291.7310203,311.0935239,0.937759863
14:47:10,49543,NIFTY DEC 2025 FUT,25945,25947,2,112125,117750,510,646,0.9522,1%,219.85,182.28,1.206111477,25914.51,1%,25973.53,1%,111,61,0.789473684,1.20612,290.5664434,305.8383158,0.950065536
14:47:10,49543,NIFTY DEC 2025 FUT,25941.8,25947,5.2,113100,104775,513,573,1.0795,13%,220.47,182.85,1.205742412,25916.68,8%,25979.38,23%,107,87,0.895287958,1.20575731,293.1176508,272.198954,1.076850761
14:47:10,49543,NIFTY DEC 2025 FUT,25941.8,25947,5.2,111600,95625,516,518,1.1671,8%,216.28,184.6,1.171614301,25916.14,-2%,25980.4,4%,107,102,0.996138996,1.171623643,289.2241224,248.437575,1.164172217
14:47:11,49543,NIFTY DEC 2025 FUT,25941.8,25947,5.2,112050,102900,520,548,1.0889,-7%,215.48,187.77,1.14757416,25916.22,0%,25978.41,-8%,106,72,0.948905109,1.147533077,290.3912451,267.3178389,1.086314502
14:47:11,49543,NIFTY DEC 2025 FUT,25941.8,25947,5.2,114150,104850,524,561,1.0887,0%,217.84,186.9,1.165543071,25915.41,-3%,25978.07,-1%,106,73,0.934046346,1.165573855,295.8244052,272.380064,1.086072163
14:47:11,49543,NIFTY DEC 2025 FUT,25943.4,25947.2,3.8,112650,101250,526,539,1.1126,2%,214.16,187.85,1.140058557,25916.29,3%,25979.65,6%,104,90,0.975881262,1.140097719,291.9470069,263.0439563,1.109879166
14:47:11,49543,NIFTY DEC 2025 FUT,25943.4,25948.3,4.9,112125,107400,523,581,1.044,-6%,214.39,184.85,1.159805247,25916.45,1%,25985.12,21%,109,114,0.900172117,1.159778203,290.5881956,279.0801888,1.041235485
14:47:12,49543,NIFTY DEC 2025 FUT,25945,25948.3,3.3,112650,114150,522,596,0.9869,-5%,215.8,191.53,1.126716441,25916.67,1%,25982.88,-9%,108,113,0.875838926,1.126805364,291.9512876,296.5945752,0.984344664
14:47:12,49543,NIFTY DEC 2025 FUT,25944.5,25948.7,4.2,113025,114000,523,600,0.9914,0%,216.11,190,1.137421053,25916.7,0%,25983.2,1%,106,113,0.871666667,1.137361377,292.9235018,296.20848,0.988909912
14:47:12,49543,NIFTY DEC 2025 FUT,25944.5,25948,3.5,112950,113175,521,608,0.998,1%,216.79,186.14,1.164661008,25916.94,1%,25979.13,-16%,108,65,0.856907895,1.164652591,292.7318373,294.0188038,0.995622843
14:47:12,49543,NIFTY DEC 2025 FUT,25945,25947.8,2.8,113400,114225,526,617,0.9928,-1%,215.59,185.13,1.164533031,25916.79,-1%,25978.85,-1%,105,65,0.852512156,1.164558175,293.8963986,296.7434141,0.9904058
14:47:13,49543,NIFTY DEC 2025 FUT,25944.5,25945,0.5,113700,110775,526,598,1.0264,3%,216.16,185.24,1.166918592,25915.45,-5%,25977.2,-6%,107,69,0.879598662,1.166895817,294.6586665,287.762433,1.023965024
14:47:13,49543,NIFTY DEC 2025 FUT,25944.5,25945,0.5,115725,110925,525,599,1.0433,2%,220.43,185.18,1.19035533,25915.97,2%,25977.11,0%,105,68,0.876460768,1.190355619,299.9125628,288.1510927,1.040817024
14:47:13,49543,NIFTY DEC 2025 FUT,25942.1,25945,2.9,116925,110700,529,598,1.0562,1%,221.03,185.12,1.193982282,25916.11,1%,25977.18,0%,102,68,0.884615385,1.193965217,303.0241162,287.5673826,1.053749954
14:47:13,49543,NIFTY DEC 2025 FUT,25942.1,25945,2.9,116925,110700,529,598,1.0562,0%,221.03,185.12,1.193982282,25916.11,0%,25977.18,0%,102,68,0.884615385,1.193965217,303.0241162,287.5673826,1.053749954
14:47:13,49543,NIFTY DEC 2025 FUT,25941.8,25945,3.2,115200,111150,525,601,1.0364,-2%,219.43,184.94,1.186492917,25917.01,3%,25977,-1%,101,67,0.873544093,1.186431238,298.5639552,288.734355,1.03404375
14:47:14,49543,NIFTY DEC 2025 FUT,25941.8,25945,3.2,114075,112800,517,615,1.0113,-2%,220.65,183.41,1.203042364,25916.88,-1%,25976.84,-1%,103,63,0.840650407,1.202997099,295.6468086,293.0187552,1.008968891
14:47:14,49543,NIFTY DEC 2025 FUT,25941.8,25945,3.2,114000,112950,518,616,1.0093,0%,220.08,183.36,1.20026178,25916.85,0%,25976.8,0%,104,62,0.840909091,1.200248649,295.45209,293.407956,1.006966866
14:47:14,49543,NIFTY DEC 2025 FUT,25941.8,25945,3.2,115575,112050,519,611,1.0315,2%,222.69,183.39,1.214297399,25915.87,-4%,25976.73,0%,105,66,0.849427169,1.214347784,299.5226675,291.0692597,1.029042599
14:47:14,49543,NIFTY DEC 2025 FUT,25941.8,25945,3.2,113925,116100,515,636,0.9813,-5%,221.21,182.55,1.211777595,25916.79,4%,25978.24,6%,105,66,0.809748428,1.211857864,295.2570301,301.6073664,0.978945022
14:47:15,49543,NIFTY DEC 2025 FUT,25941.8,25945,3.2,116250,116025,527,635,1.0019,2%,220.59,182.72,1.207257005,25915.7,-4%,25978.25,0%,103,66,0.82992126,1.20722296,301.2700125,301.4126456,0.999526785
14:47:15,49543,NIFTY DEC 2025 FUT,25942.8,25945,2.2,116775,115500,533,631,1.011,1%,219.09,183.04,1.196951486,25915.73,0%,25978.19,0%,102,67,0.844690967,1.19688743,302.6309371,300.0480945,1.008608095
14:47:15,49543,NIFTY DEC 2025 FUT,25942.8,25945,2.2,116550,112425,533,619,1.0367,3%,218.67,181.62,1.203997357,25915.74,0%,25976.98,-5%,102,67,0.861066236,1.20397242,302.0479497,292.0461977,1.034247157
14:47:15,49543,NIFTY DEC 2025 FUT,25942.8,25945,2.2,113250,114750,521,623,0.9869,-5%,217.37,184.19,1.180140073,25916.62,3%,25978.19,5%,103,68,0.836276083,1.180112668,293.5057215,298.0997303,0.984589021
14:47:16,49543,NIFTY DEC 2025 FUT,25942.8,25945,2.2,115725,115500,527,632,1.0019,2%,219.59,182.75,1.201586867,25915.69,-4%,25978.34,1%,107,67,0.833860759,1.201519545,299.9093225,300.049827,0.99953173
14:47:16,49543,NIFTY DEC 2025 FUT,25943,25947.8,4.8,108825,116550,508,638,0.9337,-7%,214.22,182.68,1.172651631,25914.39,-5%,25978.03,-1%,119,66,0.796238245,1.172638976,282.0133492,302.7739397,0.931432043
14:47:16,49543,NIFTY DEC 2025 FUT,25943.9,25947.8,3.9,110625,116025,512,631,0.9535,2%,216.06,183.87,1.175069342,25915.96,6%,25977.76,-1%,109,67,0.81141046,1.175114258,286.6953075,301.4069604,0.951190069
14:47:16,49543,NIFTY DEC 2025 FUT,25943.9,25947.8,3.9,110550,116025,511,630,0.9528,0%,216.34,184.17,1.174675571,25915.95,0%,25977.76,0%,109,67,0.811111111,1.174684932,286.5008273,301.4069604,0.950544828
14:47:17,49543,NIFTY DEC 2025 FUT,25943,25947.8,4.8,112875,113025,517,618,0.9987,5%,218.33,182.89,1.193777681,25914.91,-4%,25976.53,-5%,107,61,0.836569579,1.193803868,292.5145466,293.5997303,0.996303867
14:47:17,49543,NIFTY DEC 2025 FUT,25943,25947.8,4.8,112800,112200,516,612,1.0053,1%,218.6,183.33,1.192385316,25915.16,1%,25976.88,1%,109,64,0.843137255,1.192332558,292.3230048,291.4605936,1.002958929
14:47:17,49543,NIFTY DEC 2025 FUT,25943,25947.8,4.8,113100,111075,520,604,1.0182,1%,217.5,183.9,1.182707993,25915.03,-1%,25977.27,2%,109,67,0.860927152,1.182678462,293.0989893,288.5425265,1.015791304
14:47:17,49543,NIFTY DEC 2025 FUT,25943,25947.2,4.2,113100,111000,517,606,1.0189,0%,218.76,183.17,1.194300377,25915.23,1%,25977.13,-1%,111,69,0.853135314,1.19430058,293.1012513,288.346143,1.016490972
14:47:18,49543,NIFTY DEC 2025 FUT,25943,25947.2,4.2,112950,111150,515,608,1.0162,0%,219.32,182.81,1.199715552,25915.3,0%,25977.24,0%,111,68,0.847039474,1.199707961,292.7133135,288.7370226,1.013771323
14:47:18,49543,NIFTY DEC 2025 FUT,25943,25948.3,5.3,113850,98475,522,566,1.1561,14%,218.1,173.98,1.253592367,25917.63,9%,25988.47,43%,109,118,0.922261484,1.253549042,295.0722176,255.9214583,1.152979588
14:47:18,49543,NIFTY DEC 2025 FUT,25943,25948.3,5.3,113775,104475,529,565,1.089,-6%,215.08,184.91,1.163160456,25917.3,-1%,25986.42,-8%,109,119,0.936283186,1.163109641,294.8740808,271.493123,1.08611989
14:47:18,49543,NIFTY DEC 2025 FUT,25944.7,25948.8,4.1,114975,108600,536,590,1.0587,-3%,214.51,184.07,1.165371869,25917.46,1%,25984.8,-6%,107,109,0.908474576,1.165360075,297.9859964,282.194928,1.055958016
14:47:19,49543,NIFTY DEC 2025 FUT,25943,25948.4,5.4,115425,107775,544,590,1.071,1%,212.18,182.67,1.161548147,25917.38,0%,25985.07,1%,105,115,0.922033898,1.1615625,299.1513587,280.0540919,1.06819135
14:47:19,49543,NIFTY DEC 2025 FUT,25943,25948.4,5.4,114975,106050,540,572,1.0842,1%,212.92,185.4,1.148435814,25917.3,0%,25978.81,-24%,104,68,0.944055944,1.148448889,297.9841568,275.5052801,1.081591455
14:47:19,49543,NIFTY DEC 2025 FUT,25943,25948.4,5.4,117000,109125,542,584,1.0722,-1%,215.87,186.86,1.15524992,25917.76,2%,25979.99,5%,103,79,0.928082192,1.155285609,303.237792,283.5066409,1.069596786
14:47:19,49543,NIFTY DEC 2025 FUT,25943,25948.4,5.4,119475,109500,548,589,1.0911,2%,218.02,185.91,1.172717982,25916.98,-3%,25980,0%,102,78,0.930390492,1.172733394,309.6431186,284.481,1.088449206
14:47:19,49543,NIFTY DEC 2025 FUT,25943,25948.4,5.4,117450,109575,544,590,1.0719,-2%,215.9,185.72,1.162502692,25916.57,-2%,25980.08,0%,103,80,0.922033898,1.162538603,304.3901147,284.6767266,1.069248331
14:47:20,49543,NIFTY DEC 2025 FUT,25943,25948.4,5.4,117225,109350,542,591,1.072,0%,216.28,185.03,1.168891531,25916.53,0%,25980.23,1%,104,83,0.917089679,1.168915129,303.8065229,284.0938151,1.069388022
14:47:20,49543,NIFTY DEC 2025 FUT,25943,25944.6,1.6,115650,106725,530,576,1.0836,1%,218.21,185.29,1.17766744,25917.46,4%,25978.5,-7%,103,67,0.920138889,1.177648302,299.7354249,277.2555413,1.081080016
