timestamp,best_bid,best_ask,spread,total_bid_qty,total_ask_qty,total_bid_orders,total_ask_orders,imbalance_ratio,avg_bid_order_size,avg_ask_order_size,bid_vwap,ask_vwap,bid_50pct_level,ask_50pct_level
2025-12-29 13:41:00.536125,25939.1,25941.0,1.9000000000014552,116325,110400,498,523,1.0536684782608696,233.5843373493976,211.08986615678776,25907.354223081882,25978.851494565217,120,114
2025-12-29 13:41:00.737365,25939.3,25941.0,1.7000000000007276,118425,96150,512,489,1.2316692667706708,231.298828125,196.62576687116564,25907.16048131729,25984.322308892355,114,122
2025-12-29 13:41:00.932671,25939.8,25941.0,1.2000000000007276,118275,102075,511,494,1.1587068332108743,231.45792563600781,206.62955465587044,25907.670513633482,25982.80521675239,117,120
2025-12-29 13:41:01.128955,25939.5,25942.3,2.7999999999992724,117525,108075,508,521,1.087439278278973,231.3484251968504,207.43761996161228,25907.33273771538,25981.518043025677,117,112
2025-12-29 13:41:01.526532,25939.6,25942.9,3.3000000000029104,115275,120975,495,600,0.9528828270303782,232.87878787878788,201.625,25908.450032530905,25977.558896466213,122,101
2025-12-29 13:41:01.740491,25939.5,25942.9,3.400000000001455,116625,120750,502,596,0.9658385093167702,232.3207171314741,202.6006711409396,25907.67318327974,25977.498757763977,119,103
2025-12-29 13:41:01.935318,25939.5,25942.9,3.400000000001455,114525,120750,487,596,0.9484472049689441,235.1642710472279,202.6006711409396,25908.770203012442,25977.767826086958,123,104
2025-12-29 13:41:02.138439,25939.5,25942.9,3.400000000001455,115275,120150,493,593,0.9594257178526842,233.8235294117647,202.61382799325463,25908.454651919325,25978.11473158552,120,105
2025-12-29 13:41:02.336605,25940.4,25942.9,2.5,116325,120600,498,598,0.9645522388059702,233.5843373493976,201.6722408026756,25907.76853642811,25977.873320895524,120,103
2025-12-29 13:41:02.727401,25940.5,25942.9,2.400000000001455,116400,123600,498,617,0.941747572815534,233.73493975903614,200.32414910858995,25907.696198453606,25976.99775485437,119,102
2025-12-29 13:41:02.931811,25940.4,25942.2,1.7999999999992724,111525,123975,475,618,0.8995765275257108,234.78947368421052,200.60679611650485,25901.90235373235,25976.420508166968,118,100
2025-12-29 13:41:03.131960,25939.3,25942.8,3.5,117000,124875,481,628,0.9369369369369369,243.24324324324326,198.8455414012739,25902.948076923076,25976.265525525527,117,98
2025-12-29 13:41:03.338422,25939.5,25942.8,3.2999999999992724,113850,124125,480,618,0.9172205438066465,237.1875,200.8495145631068,25905.972859025034,25976.160181268882,121,99
2025-12-29 13:41:03.532383,25939.8,25942.8,3.0,114300,123900,483,615,0.9225181598062954,236.64596273291926,201.46341463414635,25906.595472440946,25976.289285714287,124,100
2025-12-29 13:41:03.731345,25939.8,25942.8,3.0,114525,123900,491,619,0.9243341404358354,233.24847250509166,200.1615508885299,25907.222462344467,25976.618401937045,126,101
2025-12-29 13:41:03.937291,25939.8,25940.1,0.2999999999992724,114675,121500,493,611,0.9438271604938272,232.60649087221094,198.8543371522095,25906.96317854807,25975.231913580246,126,106
2025-12-29 13:41:04.132500,25941.0,25942.7,1.7000000000007276,113775,123375,489,613,0.9221884498480243,232.66871165644173,201.26427406199022,25907.15636123929,25975.98954407295,128,104
2025-12-29 13:41:04.338626,25941.0,25942.7,1.7000000000007276,112950,123150,483,610,0.9171741778319124,233.85093167701862,201.88524590163934,25907.91567065073,25976.278136419,121,104
2025-12-29 13:41:04.532372,25941.0,25942.7,1.7000000000007276,112950,123375,480,613,0.9155015197568389,235.3125,201.26427406199022,25907.92556440903,25976.295805471123,122,104
2025-12-29 13:41:04.740513,25940.0,25942.6,2.599999999998545,115200,123450,488,609,0.9331713244228432,236.0655737704918,202.70935960591132,25906.83515625,25975.820595382746,124,103
2025-12-29 13:41:05.137724,25940.2,25940.3,0.09999999999854481,114375,121725,489,610,0.9396179913739988,233.8957055214724,199.54918032786884,25907.18386885246,25975.18718422674,127,106
2025-12-29 13:41:05.331407,25940.2,25940.4,0.2000000000007276,112875,121500,479,608,0.9290123456790124,235.64718162839247,199.83552631578948,25907.890830564786,25975.335864197532,121,106
2025-12-29 13:41:05.530998,25940.5,25941.9,1.4000000000014552,117525,121050,505,602,0.9708798017348204,232.72277227722773,201.0797342192691,25907.43554562859,25975.56418835192,117,106
2025-12-29 13:41:05.741401,25940.5,25942.9,2.400000000001455,116400,118800,497,573,0.9797979797979798,234.20523138833,207.32984293193718,25907.719394329895,25977.47443181818,119,106
2025-12-29 13:41:05.929140,25940.5,25942.9,2.400000000001455,114825,120225,485,582,0.9550842170929508,236.75257731958763,206.5721649484536,25908.483344219465,25977.333063006863,121,104
2025-12-29 13:41:06.338119,25940.6,25942.9,2.3000000000029104,117075,118500,499,579,0.9879746835443038,234.6192384769539,204.66321243523316,25907.440358744396,25977.65658227848,117,106
2025-12-29 13:41:06.529229,25941.0,25942.9,1.9000000000014552,115725,109800,489,528,1.0539617486338797,236.6564417177914,207.95454545454547,25908.725664290345,25980.529781420766,120,110
2025-12-29 13:41:06.735962,25940.1,25943.4,3.3000000000029104,112200,118575,480,610,0.946236559139785,233.75,194.38524590163934,25906.844986631015,25977.398039215685,129,100
2025-12-29 13:41:06.931218,25940.4,25940.7,0.2999999999992724,110925,124650,465,610,0.8898916967509025,238.5483870967742,204.34426229508196,25908.108113590264,25975.366245487363,127,102
2025-12-29 13:41:07.129279,25940.9,25942.9,2.0,113775,125700,480,616,0.9051312649164678,237.03125,204.05844155844156,25908.397099538564,25975.17136038186,124,103
2025-12-29 13:41:07.533016,25940.8,25942.8,2.0,111525,127725,465,637,0.8731650029359953,239.83870967741936,200.51020408163265,25907.732683254875,25974.686905460952,129,101
2025-12-29 13:41:07.738284,25942.8,25942.9,0.10000000000218279,111525,127125,465,632,0.8772861356932153,239.83870967741936,201.14715189873417,25907.78661735037,25974.730206489676,129,103
2025-12-29 13:41:07.938288,25941.6,25942.8,1.2000000000007276,111225,125550,463,633,0.8859020310633214,240.2267818574514,198.34123222748815,25908.223870532704,25973.742234169655,126,91
2025-12-29 13:41:08.138230,25941.5,25942.7,1.2000000000007276,110925,125325,465,630,0.8850987432675045,238.5483870967742,198.92857142857142,25907.62920892495,25973.79174147217,131,93
2025-12-29 13:41:08.340993,25940.4,25942.5,2.099999999998545,107175,125550,466,633,0.8536439665471923,229.9892703862661,198.34123222748815,25904.622603219035,25973.871027479094,124,95
2025-12-29 13:41:08.741002,25939.6,25940.1,0.5,114675,123900,491,627,0.9255447941888619,233.55397148676172,197.60765550239233,25906.0654676259,25974.101392251818,120,105
2025-12-29 13:41:08.938576,25939.6,25940.1,0.5,114525,124125,489,630,0.9226586102719033,234.20245398773005,197.02380952380952,25906.494564505567,25974.181570996978,123,107
2025-12-29 13:41:09.140724,25940.1,25940.9,0.8000000000029104,114900,124275,494,628,0.9245624622812312,232.59109311740892,197.89012738853503,25906.41507832898,25974.136994568496,122,105
2025-12-29 13:41:09.340741,25940.1,25940.9,0.8000000000029104,115425,119475,492,613,0.9661016949152542,234.60365853658536,194.9021207177814,25906.81981806368,25972.09165097301,125,86
2025-12-29 13:41:09.532838,25939.6,25940.1,0.5,115275,116775,490,607,0.9871547848426461,235.25510204081633,192.3805601317957,25906.738386467143,25971.507064868336,123,85
2025-12-29 13:41:09.930598,25939.6,25940.1,0.5,114300,122775,486,629,0.9309712889431888,235.1851851851852,195.19077901430842,25906.657939632547,25974.6062309102,125,110
2025-12-29 13:41:10.126180,25940.0,25940.1,0.09999999999854481,113325,124425,482,634,0.9107896323086196,235.11410788381744,196.2539432176656,25906.97802779616,25974.451295961422,127,107
2025-12-29 13:41:10.331236,25939.6,25940.9,1.3000000000029104,114450,125250,484,639,0.9137724550898204,236.46694214876032,196.0093896713615,25906.88283093054,25974.230838323354,126,105
2025-12-29 13:41:10.531643,25939.6,25940.9,1.3000000000029104,114225,125475,482,642,0.9103407053197848,236.9813278008299,195.44392523364485,25906.828759028234,25974.318828451884,126,104
2025-12-29 13:41:10.740893,25939.6,25940.9,1.3000000000029104,110775,116325,477,621,0.9522888459058672,232.23270440251574,187.31884057971016,25905.525253893025,25970.3223726628,124,82
2025-12-29 13:41:11.127188,25939.9,25940.9,1.0,112275,125250,481,640,0.8964071856287426,233.41995841995842,195.703125,25905.809151636608,25973.98281437126,124,104
2025-12-29 13:41:11.329427,25940.9,25941.8,0.8999999999978172,101925,127500,458,647,0.7994117647058824,222.54366812227073,197.06336939721794,25903.64289919058,25974.635588235295,127,105
2025-12-29 13:41:11.537600,25939.6,25941.8,2.2000000000007276,108900,127050,457,641,0.8571428571428571,238.29321663019692,198.20592823712948,25905.465151515153,25974.64108618654,131,103
2025-12-29 13:41:11.740714,25939.6,25939.9,0.3000000000029104,112875,120825,471,601,0.9342023587833643,239.64968152866243,201.03993344425956,25905.563853820597,25976.630664183736,122,107
2025-12-29 13:41:11.928215,25939.6,25940.0,0.4000000000014552,112200,116400,465,585,0.9639175257731959,241.29032258064515,198.97435897435898,25906.152606951873,25976.53176546392,129,110
2025-12-29 13:41:12.334479,25941.9,25942.1,0.19999999999708962,114375,117225,485,570,0.9756877799104287,235.82474226804123,205.6578947368421,25906.711409836065,25977.600447856687,126,112
2025-12-29 13:41:12.542298,25941.9,25942.1,0.19999999999708962,113850,115425,483,569,0.98635477582846,235.71428571428572,202.85588752196836,25906.86831357049,25976.812345679013,128,110
2025-12-29 13:41:12.742472,25941.9,25942.1,0.19999999999708962,112575,115800,475,570,0.9721502590673575,237.0,203.1578947368421,25907.632045303133,25976.528367875646,123,111
2025-12-29 13:41:12.940713,25941.9,25942.1,0.19999999999708962,111750,118125,478,586,0.946031746031746,233.7866108786611,201.57849829351537,25905.965838926175,25975.34076190476,127,107
2025-12-29 13:41:13.139716,25939.7,25941.6,1.8999999999978172,110400,119175,463,595,0.9263687853996224,238.4449244060475,200.2941176470588,25905.181861413042,25974.87942101951,126,109
2025-12-29 13:41:13.539727,25939.6,25939.9,0.3000000000029104,102975,120825,461,610,0.8522656734947238,223.37310195227766,198.0737704918033,25901.244428259288,25974.286219739293,119,109
2025-12-29 13:41:13.740923,25939.6,25939.9,0.3000000000029104,107925,121500,465,615,0.8882716049382716,232.09677419354838,197.5609756097561,25902.325017373176,25974.272407407407,119,106
2025-12-29 13:41:13.935734,25939.6,25939.9,0.3000000000029104,111675,121350,467,615,0.9202719406674907,239.13276231263384,197.3170731707317,25905.037609133647,25974.190791100125,124,106
2025-12-29 13:41:14.140886,25939.3,25939.9,0.6000000000021828,112125,116625,469,601,0.9614147909967846,239.07249466950958,194.05158069883527,25905.334046822743,25972.057041800643,125,91
2025-12-29 13:41:14.340977,25939.3,25939.9,0.6000000000021828,114600,120675,485,606,0.949658172778123,236.28865979381445,199.13366336633663,25905.765706806284,25974.43610938471,121,109
2025-12-29 13:41:14.740304,25939.4,25941.3,1.8999999999978172,114825,116400,487,598,0.9864690721649485,235.78028747433265,194.64882943143812,25905.971979098627,25972.752512886596,124,103
2025-12-29 13:41:14.939941,25939.5,25941.3,1.7999999999992724,114450,114675,482,598,0.9980379332897319,237.448132780083,191.76421404682273,25906.248230668414,25971.920536298236,125,93
2025-12-29 13:41:15.139718,25939.3,25940.6,1.2999999999992724,97575,115275,450,599,0.8464541314248536,216.83333333333334,192.4457429048414,25894.277632590314,25968.376707872478,112,79
2025-12-29 13:41:15.327240,25939.3,25940.6,1.2999999999992724,103200,111225,443,581,0.9278489548213081,232.95711060948082,191.43717728055077,25901.17761627907,25966.558057990558,120,76
2025-12-29 13:41:15.540887,25939.3,25940.9,1.6000000000021828,104250,108525,455,580,0.9606081548030407,229.12087912087912,187.11206896551724,25903.59129496403,25971.22570836213,125,103
2025-12-29 13:41:15.940824,25939.3,25940.0,0.7000000000007276,114225,110400,483,580,1.0346467391304348,236.49068322981367,190.3448275862069,25905.829415627053,25971.21671195652,124,92
2025-12-29 13:41:16.140873,25939.3,25940.0,0.7000000000007276,113400,109875,478,548,1.0320819112627986,237.23849372384936,200.50182481751824,25906.69417989418,25978.245255972695,128,114
2025-12-29 13:41:16.331660,25939.3,25940.0,0.7000000000007276,113925,117225,478,572,0.9718490083173384,238.336820083682,204.9388111888112,25906.135681369324,25977.454254638516,126,111
2025-12-29 13:41:16.540832,25939.3,25940.0,0.7000000000007276,114075,115350,480,570,0.9889466840052016,237.65625,202.3684210526316,25906.23543721236,25976.682834850457,126,109
2025-12-29 13:41:16.740804,25939.3,25939.6,0.2999999999992724,115575,114375,488,571,1.0104918032786885,236.83401639344262,200.30647985989492,25907.143932511357,25976.8,120,111
2025-12-29 13:41:17.134896,25939.5,25940.0,0.5,114375,117600,481,585,0.9725765306122449,237.78586278586278,201.02564102564102,25907.86163934426,25976.042665816327,121,109
2025-12-29 13:41:17.340727,25939.3,25940.0,0.7000000000007276,113775,117750,474,586,0.9662420382165605,240.03164556962025,200.93856655290102,25907.86967699407,25975.93,123,107
2025-12-29 13:41:17.541252,25939.3,25939.7,0.4000000000014552,114000,117900,477,588,0.9669211195928753,238.9937106918239,200.51020408163265,25907.835657894735,25975.91755725191,123,107
2025-12-29 13:41:17.741302,25939.3,25939.7,0.4000000000014552,115575,117000,489,581,0.9878205128205129,236.34969325153375,201.37693631669535,25907.04711226476,25976.067628205128,120,110
2025-12-29 13:41:17.939932,25939.3,25939.7,0.4000000000014552,115425,117300,487,584,0.9840153452685422,237.0123203285421,200.85616438356163,25907.108057179987,25975.973081841432,119,109
2025-12-29 13:41:18.336194,25939.3,25939.4,0.10000000000218279,114600,119325,481,594,0.9604022627278441,238.25363825363826,200.8838383838384,25906.18920157068,25975.527969830295,123,107
2025-12-29 13:41:18.541279,25939.0,25939.3,0.2999999999992724,110700,119550,469,596,0.9259723964868256,236.03411513859274,200.58724832214764,25905.201558265584,25975.335006273526,126,108
2025-12-29 13:41:18.739169,25939.0,25939.3,0.2999999999992724,99000,110700,446,574,0.8943089430894309,221.97309417040358,192.85714285714286,25902.28446969697,25970.878048780487,123,91
2025-12-29 13:41:18.940861,25939.0,25940.0,1.0,110925,110175,453,568,1.0068073519400953,244.86754966887418,193.9700704225352,25905.168086544963,25970.898366235535,128,90
2025-12-29 13:41:19.140296,25939.0,25940.0,1.0,112950,103800,475,540,1.0881502890173411,237.78947368421052,192.22222222222223,25905.650199203188,25972.56358381503,127,111
2025-12-29 13:41:19.529808,25939.0,25940.0,1.0,105225,102900,454,531,1.022594752186589,231.77312775330395,193.78531073446328,25909.981682109767,25982.198688046647,124,118
2025-12-29 13:41:19.741367,25939.0,25940.0,1.0,111675,106200,468,517,1.051553672316384,238.62179487179486,205.41586073500966,25907.127266621894,25980.779166666667,127,116
2025-12-29 13:41:19.940414,25939.0,25940.0,1.0,113850,109650,481,526,1.0383036935704515,236.6943866943867,208.46007604562737,25906.129644268774,25978.523597811218,125,113
2025-12-29 13:41:20.137614,25940.0,25940.9,0.9000000000014552,107325,115575,468,559,0.9286177806619078,229.32692307692307,206.75313059033988,25904.59322152341,25976.43296560675,125,110
2025-12-29 13:41:20.341138,25940.0,25941.4,1.4000000000014552,110775,113625,473,564,0.974917491749175,234.19661733615223,201.4627659574468,25905.263236289775,25973.578481848184,126,105
2025-12-29 13:41:20.741210,25939.0,25939.4,0.4000000000014552,112350,110100,470,567,1.0204359673024523,239.04255319148936,194.17989417989418,25906.371962616824,25971.41873297003,128,86
2025-12-29 13:41:20.941279,25939.0,25939.4,0.4000000000014552,112950,110400,474,567,1.0230978260869565,238.29113924050634,194.7089947089947,25905.89973439575,25971.267595108697,127,86
2025-12-29 13:41:21.141176,25939.0,25940.0,1.0,113250,112875,478,569,1.0033222591362125,236.9246861924686,198.37434094903338,25905.915629139072,25972.30026578073,126,89
2025-12-29 13:41:21.338840,25939.0,25940.0,1.0,114375,111525,486,550,1.0255548083389374,235.3395061728395,202.77272727272728,25906.540327868854,25977.312844653665,126,114
2025-12-29 13:41:21.540820,25940.0,25940.1,0.09999999999854481,112575,114525,482,558,0.982973149967256,233.55809128630705,205.24193548387098,25905.717988007993,25976.537590045842,125,110
2025-12-29 13:41:21.940695,25938.2,25939.0,0.7999999999992724,111075,120900,483,585,0.9187344913151365,229.9689440993789,206.66666666666666,25905.072788656315,25975.548387096773,124,107
2025-12-29 13:41:22.140785,25938.2,25939.0,0.7999999999992724,113775,120075,483,596,0.9475327920049968,235.55900621118013,201.46812080536913,25905.615952537904,25974.42036227358,123,106
2025-12-29 13:41:22.341661,25938.2,25939.3,1.0999999999985448,113175,120375,484,596,0.9401869158878504,233.83264462809916,201.9714765100671,25905.555334658715,25974.099750778816,123,107
2025-12-29 13:41:22.541234,25939.3,25940.9,1.6000000000021828,113025,120675,478,600,0.9366065879428216,236.4539748953975,201.125,25905.78672859987,25974.21124922312,127,104
2025-12-29 13:41:22.740679,25939.3,25940.9,1.6000000000021828,113550,120600,485,599,0.9415422885572139,234.1237113402062,201.3355592654424,25905.63863936592,25974.231281094526,124,104
2025-12-29 13:41:23.140444,25938.2,25940.9,2.7000000000007276,114900,120525,488,598,0.9533291848164281,235.45081967213116,201.54682274247492,25906.180939947782,25974.586309894214,124,106
2025-12-29 13:41:23.339828,25938.2,25941.4,3.2000000000007276,118650,114075,509,551,1.0401051939513477,233.1041257367387,207.03266787658802,25907.3208596713,25977.592044707428,116,114
2025-12-29 13:41:23.540718,25940.0,25941.6,1.5999999999985448,119250,116700,514,556,1.0218508997429305,232.00389105058366,209.89208633093526,25907.234465408805,25977.432776349615,114,112
2025-12-29 13:41:23.741049,25939.0,25941.6,2.599999999998545,119025,112425,513,521,1.058705803869246,232.01754385964912,215.78694817658348,25907.500882167613,25979.133488992662,116,113
2025-12-29 13:41:23.941050,25939.0,25941.6,2.599999999998545,119025,114375,513,537,1.040655737704918,232.01754385964912,212.98882681564245,25907.515059861373,25978.334032786886,117,115
2025-12-29 13:41:24.340855,25939.2,25941.6,2.399999999997817,119625,115575,517,554,1.0350421804023362,231.38297872340425,208.6191335740072,25907.409028213166,25978.016028552887,114,115
2025-12-29 13:41:24.540896,25939.2,25941.6,2.399999999997817,117450,111600,504,542,1.0524193548387097,233.03571428571428,205.9040590405904,25908.61091954023,25979.20940860215,119,114
2025-12-29 13:41:24.729808,25939.2,25941.6,2.399999999997817,119400,111675,514,536,1.0691739422431161,232.295719844358,208.34888059701493,25907.50201005025,25979.194358629953,115,115
2025-12-29 13:41:24.941814,25939.2,25941.6,2.399999999997817,119550,113250,516,538,1.0556291390728476,231.6860465116279,210.5018587360595,25907.434629861982,25978.861986754968,113,114
2025-12-29 13:41:25.140213,25939.1,25941.5,2.400000000001455,120150,111825,521,543,1.0744466800804828,230.61420345489444,205.939226519337,25907.65468164794,25977.90650570087,114,116
2025-12-29 13:41:25.534046,25939.1,25941.5,2.400000000001455,120075,111750,524,539,1.0744966442953021,229.15076335877862,207.32838589981446,25907.344659587758,25977.699060402683,112,119
2025-12-29 13:41:25.740049,25939.2,25941.5,2.2999999999992724,120450,112125,525,543,1.074247491638796,229.42857142857142,206.49171270718233,25907.298318804482,25977.629364548495,110,118
2025-12-29 13:41:25.933674,25939.0,25941.5,2.5,120375,117150,513,563,1.02752880921895,234.64912280701753,208.08170515097692,25903.704485981307,25977.728681177978,115,111
2025-12-29 13:41:26.141306,25939.0,25941.5,2.5,118575,117900,506,568,1.0057251908396947,234.33794466403162,207.57042253521126,25907.266350411133,25977.340776081426,115,113
2025-12-29 13:41:26.340582,25939.0,25941.5,2.5,118350,118275,505,572,1.0006341154090044,234.35643564356437,206.77447552447552,25907.21495564005,25977.27977171845,115,112
2025-12-29 13:41:26.740042,25939.0,25941.4,2.400000000001455,117900,119925,504,582,0.9831144465290806,233.92857142857142,206.05670103092783,25907.397709923665,25976.957973733584,117,106
2025-12-29 13:41:26.938093,25939.0,25941.4,2.400000000001455,118575,118500,510,569,1.000632911392405,232.5,208.26010544815466,25907.284440227704,25977.21474683544,115,111
2025-12-29 13:41:27.140946,25939.0,25941.6,2.599999999998545,119700,118425,517,572,1.0107663077897404,231.52804642166345,207.03671328671328,25907.488847117795,25977.248258391388,114,112
2025-12-29 13:41:27.341264,25939.5,25941.6,2.099999999998545,119625,118800,516,577,1.0069444444444444,231.83139534883722,205.89254766031195,25907.575360501567,25977.080429292928,115,110
2025-12-29 13:41:27.540132,25939.5,25941.6,2.099999999998545,119775,118800,518,577,1.0082070707070707,231.22586872586874,205.89254766031195,25907.501941139635,25977.08023989899,114,110
2025-12-29 13:41:27.940805,25940.0,25941.4,1.4000000000014552,116775,117300,508,581,0.9955242966751918,229.8720472440945,201.8932874354561,25907.56403339756,25976.66189258312,119,110
2025-12-29 13:41:28.140897,25940.0,25941.4,1.4000000000014552,116850,119700,509,589,0.9761904761904762,229.56777996070727,203.2258064516129,25907.47246469833,25977.61691729323,118,110
2025-12-29 13:41:28.340070,25940.0,25941.9,1.9000000000014552,115950,120075,503,592,0.9656464709556527,230.5168986083499,202.8293918918919,25907.279107373866,25977.50224859463,118,110
2025-12-29 13:41:28.538338,25940.0,25941.9,1.9000000000014552,116025,120000,504,591,0.966875,230.20833333333334,203.0456852791878,25907.30168067227,25977.475125,118,110
2025-12-29 13:41:28.735877,25940.0,25941.9,1.9000000000014552,117225,119550,507,582,0.9805520702634881,231.2130177514793,205.41237113402062,25906.960012795906,25977.46618569636,116,113
2025-12-29 13:41:29.132246,25940.0,25941.9,1.9000000000014552,114975,110175,493,543,1.0435670524166099,233.21501014198782,202.90055248618785,25908.214611872147,25978.97379169503,120,116
2025-12-29 13:41:29.340967,25940.0,25941.9,1.9000000000014552,114975,104400,493,534,1.1012931034482758,233.21501014198782,195.5056179775281,25908.182517938683,25982.430316091955,119,121
2025-12-29 13:41:29.538677,25940.0,25941.9,1.9000000000014552,116325,105375,502,535,1.103914590747331,231.72310756972112,196.9626168224299,25907.57627337202,25982.55665480427,119,121
2025-12-29 13:41:29.741123,25940.0,25941.9,1.9000000000014552,116850,114000,505,550,1.025,231.3861386138614,207.27272727272728,25907.349422336327,25979.380263157895,118,115
2025-12-29 13:41:29.940758,25939.8,25941.9,2.100000000002183,118275,113775,511,547,1.03955174686882,231.45792563600781,207.9981718464351,25907.396829422956,25979.62485168095,115,113
2025-12-29 13:41:30.340789,25939.8,25942.3,2.5,117900,114600,509,551,1.0287958115183247,231.63064833005893,207.98548094373865,25907.645356234098,25979.322709424083,117,112
2025-12-29 13:41:30.540489,25939.8,25942.3,2.5,117825,114375,508,548,1.0301639344262294,231.93897637795277,208.71350364963504,25907.6292170592,25979.40675409836,117,112
2025-12-29 13:41:30.740077,25940.2,25942.3,2.099999999998545,114900,85650,516,488,1.341506129597198,222.67441860465115,175.5122950819672,25913.007898172324,25998.41707530648,116,122
2025-12-29 13:41:30.940715,25941.4,25944.3,2.899999999997817,112425,109275,510,542,1.0288263555250514,220.44117647058823,201.61439114391143,25913.87558372248,25986.7683596431,114,110
2025-12-29 13:41:31.141160,25941.4,25944.3,2.899999999997817,118275,115275,518,568,1.026024723487313,228.33011583011583,202.94894366197184,25911.458592263793,25984.307286922576,122,108
2025-12-29 13:41:31.541257,25942.3,25944.3,2.0,121125,117525,533,578,1.03063178047224,227.2514071294559,203.33044982698962,25909.51015479876,25980.70376515635,117,104
2025-12-29 13:41:31.741511,25942.3,25944.3,2.0,118200,119775,524,593,0.986850344395742,225.57251908396947,201.9814502529511,25911.7875,25979.869693174704,122,105
2025-12-29 13:41:31.941046,25942.3,25944.3,2.0,119475,113475,522,558,1.0528750826173165,228.8793103448276,203.36021505376345,25910.876647834273,25981.753073364176,123,105
2025-12-29 13:41:32.141077,25942.3,25944.3,2.0,119025,116625,519,560,1.0205787781350482,229.33526011560693,208.25892857142858,25910.731821046,25980.785916398712,122,104
2025-12-29 13:41:32.341133,25942.5,25944.3,1.7999999999992724,119100,117450,519,566,1.0140485312899106,229.47976878612718,207.5088339222615,25910.751007556675,25980.59578544061,122,104
2025-12-29 13:41:32.740085,25942.5,25944.3,1.7999999999992724,116175,120450,510,591,0.9645080946450809,227.7941176470588,203.80710659898477,25908.266946417043,25979.615877957658,123,106
2025-12-29 13:41:32.940749,25942.5,25944.2,1.7000000000007276,117675,121350,507,596,0.9697156983930779,232.10059171597632,203.60738255033556,25909.91931166348,25979.230098887514,119,105
2025-12-29 13:41:33.132300,25942.5,25944.2,1.7000000000007276,115800,121425,493,600,0.9536751080914144,234.88843813387425,202.375,25910.021243523315,25979.443360098827,122,103
2025-12-29 13:41:33.340678,25942.5,25943.0,0.5,95175,124125,452,621,0.7667673716012084,210.56415929203538,199.87922705314008,25902.07620173365,25978.531480362537,121,100
2025-12-29 13:41:33.541052,25942.7,25943.9,1.2000000000007276,99900,122775,462,607,0.8136835675015271,216.23376623376623,202.26523887973642,25903.406756756758,25978.222419059253,121,104
2025-12-29 13:41:33.941337,25941.7,25943.9,2.2000000000007276,115425,121350,489,610,0.9511742892459827,236.04294478527606,198.9344262295082,25908.13099415205,25977.082014833126,121,105
2025-12-29 13:41:34.140698,25941.7,25942.5,0.7999999999992724,116700,122400,500,605,0.9534313725490197,233.4,202.31404958677686,25908.46825192802,25977.883210784315,120,107
2025-12-29 13:41:34.340802,25942.7,25944.8,2.099999999998545,115800,120600,493,604,0.9601990049751243,234.88843813387425,199.66887417218544,25909.28957253886,25976.95472636816,121,105
2025-12-29 13:41:34.540024,25942.7,25944.8,2.099999999998545,115200,121050,489,607,0.9516728624535316,235.58282208588957,199.42339373970347,25909.633463541668,25977.031908302353,122,104
2025-12-29 13:41:34.735601,25942.7,25944.8,2.099999999998545,115200,121050,489,607,0.9516728624535316,235.58282208588957,199.42339373970347,25909.633463541668,25977.031908302353,122,104
2025-12-29 13:41:35.141051,25941.8,25944.7,2.900000000001455,115275,120975,489,603,0.9528828270303782,235.7361963190184,200.6218905472637,25909.70253741054,25976.648791072537,123,107
2025-12-29 13:41:35.340863,25941.8,25944.7,2.900000000001455,113475,124125,478,616,0.9141993957703928,237.39539748953976,201.50162337662337,25909.341903502973,25977.210151057403,124,100
2025-12-29 13:41:35.539681,25941.8,25944.7,2.900000000001455,113925,124275,479,621,0.9167169583584792,237.839248434238,200.12077294685992,25909.276366030284,25976.769885334943,123,102
2025-12-29 13:41:35.741177,25941.8,25944.6,2.7999999999992724,113250,124200,475,621,0.9118357487922706,238.42105263157896,200.0,25909.10927152318,25976.683031400968,122,103
2025-12-29 13:41:35.936857,25941.8,25944.5,2.7000000000007276,110550,123300,471,615,0.8965936739659367,234.71337579617835,200.4878048780488,25909.84172320217,25976.93327250608,124,103
2025-12-29 13:41:36.135616,25941.8,25944.3,2.5,111750,121950,469,619,0.9163591635916359,238.272921108742,197.0113085621971,25908.147583892616,25975.819249692497,129,104
2025-12-29 13:41:36.340716,25941.8,25944.2,2.400000000001455,108000,124800,468,629,0.8653846153846154,230.76923076923077,198.41017488076312,25905.903958333332,25976.558052884615,130,102
2025-12-29 13:41:36.540750,25941.8,25944.2,2.400000000001455,113400,121425,481,605,0.9339098208770846,235.75883575883577,200.70247933884298,25907.50667989418,25978.13471278567,127,103
2025-12-29 13:41:36.741156,25941.8,25944.2,2.400000000001455,114675,112650,489,562,1.01797603195739,234.50920245398774,200.44483985765123,25907.232439502943,25980.904394141144,124,109
2025-12-29 13:41:36.941010,25941.8,25944.1,2.2999999999992724,118200,107325,504,541,1.1013277428371768,234.52380952380952,198.38262476894639,25908.125317258884,25982.73277428372,116,117
2025-12-29 13:41:37.140761,25942.0,25944.1,2.099999999998545,115800,113775,490,556,1.0177982860909691,236.3265306122449,204.63129496402877,25909.75621761658,25979.033948582728,122,114
2025-12-29 13:41:37.540721,25941.8,25942.4,0.6000000000021828,113175,118800,474,587,0.9526515151515151,238.76582278481013,202.38500851788757,25906.85043074884,25977.459154040404,126,111
