time_ist,security_id,instrument_name,best_bid,best_ask,spread,total_bid_qty,total_ask_qty,total_bid_orders,total_ask_orders,imbalance_ratio,avg_bid_order_size,avg_ask_order_size,bid_vwap,ask_vwap,bid_50pct_level,ask_50pct_level
2025-12-29 14:48:29.605627,49543,NIFTY DEC 2025 FUT,25948.5,25952.0,3.5,107925,112275,482,557,0.9613,223.91,201.57,25918.74,25981.28,115,69
2025-12-29 14:48:29.807076,49543,NIFTY DEC 2025 FUT,25949.0,25952.0,3.0,107625,112125,479,555,0.9599,224.69,202.03,25918.98,25982.39,117,85
2025-12-29 14:48:30.005367,49543,NIFTY DEC 2025 FUT,25949.0,25952.0,3.0,108450,109725,484,544,0.9884,224.07,201.7,25918.99,25983.02,114,94
2025-12-29 14:48:30.205927,49543,NIFTY DEC 2025 FUT,25949.0,25952.0,3.0,108450,108975,484,533,0.9952,224.07,204.46,25918.92,25982.27,113,89
2025-12-29 14:48:30.605986,49543,NIFTY DEC 2025 FUT,25946.2,25952.0,5.8,108825,111000,481,550,0.9804,226.25,201.82,25919.14,25981.69,115,77
2025-12-29 14:48:30.806684,49543,NIFTY DEC 2025 FUT,25946.2,25952.0,5.8,109125,110925,485,549,0.9838,225.0,202.05,25919.02,25981.71,112,78
2025-12-29 14:48:31.006328,49543,NIFTY DEC 2025 FUT,25946.2,25952.0,5.8,113325,104625,507,553,1.0832,223.52,189.2,25919.97,25984.88,108,110
2025-12-29 14:48:31.205639,49543,NIFTY DEC 2025 FUT,25946.6,25952.0,5.4,114075,95550,516,532,1.1939,221.08,179.61,25920.22,25989.89,108,118
2025-12-29 14:48:31.408806,49543,NIFTY DEC 2025 FUT,25946.4,25952.0,5.6,114300,98250,527,530,1.1634,216.89,185.38,25919.61,25987.39,106,112
2025-12-29 14:48:31.806598,49543,NIFTY DEC 2025 FUT,25946.5,25952.0,5.5,114225,111600,516,567,1.0235,221.37,196.83,25920.36,25983.66,108,90
2025-12-29 14:48:32.007086,49543,NIFTY DEC 2025 FUT,25946.5,25952.0,5.5,114300,112275,517,569,1.018,221.08,197.32,25920.38,25983.39,108,91
2025-12-29 14:48:32.205902,49543,NIFTY DEC 2025 FUT,25948.1,25952.0,3.9,113100,112200,514,562,1.008,220.04,199.64,25920.11,25982.76,108,87
2025-12-29 14:48:32.406488,49543,NIFTY DEC 2025 FUT,25946.1,25952.0,5.9,103275,119025,504,596,0.8677,204.91,199.71,25915.5,25980.09,121,62
2025-12-29 14:48:32.607535,49543,NIFTY DEC 2025 FUT,25946.1,25952.0,5.9,109125,120975,505,616,0.902,216.09,196.39,25918.62,25980.4,112,62
2025-12-29 14:48:33.007562,49543,NIFTY DEC 2025 FUT,25946.1,25952.0,5.9,107025,121950,487,616,0.8776,219.76,197.97,25918.32,25979.26,116,58
2025-12-29 14:48:33.206016,49543,NIFTY DEC 2025 FUT,25947.8,25952.0,4.2,107775,122250,476,618,0.8816,226.42,197.82,25918.63,25979.17,113,58
2025-12-29 14:48:33.409044,49543,NIFTY DEC 2025 FUT,25947.8,25952.0,4.2,107850,122175,476,617,0.8828,226.58,198.01,25918.69,25979.07,115,58
2025-12-29 14:48:33.605873,49543,NIFTY DEC 2025 FUT,25947.8,25952.0,4.2,107850,122175,476,617,0.8828,226.58,198.01,25918.69,25979.07,115,58
2025-12-29 14:48:33.806079,49543,NIFTY DEC 2025 FUT,25947.8,25952.0,4.2,107775,122325,475,619,0.8811,226.89,197.62,25918.82,25979.12,115,57
2025-12-29 14:48:34.205455,49543,NIFTY DEC 2025 FUT,25949.0,25952.0,3.0,102375,122700,469,624,0.8344,218.28,196.63,25916.74,25978.99,128,56
2025-12-29 14:48:34.405778,49543,NIFTY DEC 2025 FUT,25946.0,25951.9,5.9,104925,122700,481,628,0.8551,218.14,195.38,25917.16,25978.93,121,56
2025-12-29 14:48:34.605685,49543,NIFTY DEC 2025 FUT,25946.0,25951.8,5.8,106800,121425,486,623,0.8796,219.75,194.9,25915.6,25979.11,121,57
2025-12-29 14:48:34.805967,49543,NIFTY DEC 2025 FUT,25946.0,25951.8,5.8,110775,120600,499,617,0.9185,221.99,195.46,25917.91,25979.24,107,59
2025-12-29 14:48:35.005656,49543,NIFTY DEC 2025 FUT,25946.1,25951.8,5.7,112350,119400,508,604,0.941,221.16,197.68,25918.56,25979.51,105,63
2025-12-29 14:48:35.405616,49543,NIFTY DEC 2025 FUT,25946.0,25952.0,6.0,115200,119400,534,604,0.9648,215.73,197.68,25919.16,25979.53,104,63
2025-12-29 14:48:35.605816,49543,NIFTY DEC 2025 FUT,25946.1,25952.0,5.9,114825,118650,525,603,0.9678,218.71,196.77,25919.73,25979.73,106,63
2025-12-29 14:48:35.806370,49543,NIFTY DEC 2025 FUT,25947.8,25952.0,4.2,114900,120150,530,608,0.9563,216.79,197.62,25919.49,25979.4,105,61
2025-12-29 14:48:36.007269,49543,NIFTY DEC 2025 FUT,25946.1,25952.0,5.9,115200,120375,530,611,0.957,217.36,197.01,25919.6,25979.3,106,61
2025-12-29 14:48:36.206081,49543,NIFTY DEC 2025 FUT,25946.2,25952.0,5.8,114750,120375,520,611,0.9533,220.67,197.01,25920.08,25979.35,107,60
2025-12-29 14:48:36.606084,49543,NIFTY DEC 2025 FUT,25946.2,25952.0,5.8,116175,117750,529,602,0.9866,219.61,195.6,25920.07,25979.96,106,63
2025-12-29 14:48:36.805785,49543,NIFTY DEC 2025 FUT,25946.2,25952.0,5.8,116175,115950,533,585,1.0019,217.96,198.21,25919.86,25980.29,105,66
2025-12-29 14:48:37.005260,49543,NIFTY DEC 2025 FUT,25946.2,25952.0,5.8,116475,115650,532,587,1.0071,218.94,197.02,25919.87,25980.36,104,66
2025-12-29 14:48:37.205487,49543,NIFTY DEC 2025 FUT,25946.2,25952.0,5.8,116025,115575,526,586,1.0039,220.58,197.23,25920.06,25980.28,106,67
2025-12-29 14:48:37.405615,49543,NIFTY DEC 2025 FUT,25946.2,25952.0,5.8,116475,115575,533,590,1.0078,218.53,195.89,25919.93,25980.56,106,65
2025-12-29 14:48:37.806590,49543,NIFTY DEC 2025 FUT,25946.3,25952.0,5.7,117075,108825,522,547,1.0758,224.28,198.95,25920.68,25982.32,104,93
2025-12-29 14:48:38.006317,49543,NIFTY DEC 2025 FUT,25946.2,25950.0,3.8,117375,108075,522,540,1.0861,224.86,200.14,25920.75,25982.52,103,96
2025-12-29 14:48:38.209209,49543,NIFTY DEC 2025 FUT,25946.6,25950.0,3.4,117150,98850,522,529,1.1851,224.43,186.86,25920.96,25986.84,106,113
2025-12-29 14:48:38.407595,49543,NIFTY DEC 2025 FUT,25946.7,25950.0,3.3,117375,104475,521,539,1.1235,225.29,193.83,25921.08,25985.31,106,109
2025-12-29 14:48:38.606623,49543,NIFTY DEC 2025 FUT,25948.0,25952.9,4.9,114525,112050,509,572,1.0221,225.0,195.89,25920.3,25983.25,109,92
2025-12-29 14:48:39.006449,49543,NIFTY DEC 2025 FUT,25948.0,25952.9,4.9,115425,121125,517,632,0.9529,223.26,191.65,25920.63,25980.64,107,61
2025-12-29 14:48:39.205790,49543,NIFTY DEC 2025 FUT,25950.0,25952.8,2.8,115350,122025,516,643,0.9453,223.55,189.77,25920.63,25979.93,107,58
2025-12-29 14:48:39.407335,49543,NIFTY DEC 2025 FUT,25950.0,25952.8,2.8,115200,121500,515,636,0.9481,223.69,191.04,25920.6,25980.09,107,59
2025-12-29 14:48:39.606190,49543,NIFTY DEC 2025 FUT,25948.0,25952.7,4.7,107775,124875,487,670,0.8631,221.3,186.38,25919.06,25979.12,114,49
2025-12-29 14:48:39.805573,49543,NIFTY DEC 2025 FUT,25948.0,25952.4,4.4,108750,128475,472,689,0.8465,230.4,186.47,25918.99,25977.72,113,49
2025-12-29 14:48:40.206231,49543,NIFTY DEC 2025 FUT,25948.0,25952.4,4.4,110025,127650,483,681,0.8619,227.8,187.44,25919.26,25978.01,113,47
2025-12-29 14:48:40.406973,49543,NIFTY DEC 2025 FUT,25948.0,25952.4,4.4,111675,127050,496,673,0.879,225.15,188.78,25919.2,25978.22,110,47
2025-12-29 14:48:40.607030,49543,NIFTY DEC 2025 FUT,25948.0,25952.4,4.4,110775,120075,487,610,0.9225,227.46,196.84,25919.55,25979.91,112,58
2025-12-29 14:48:40.805523,49543,NIFTY DEC 2025 FUT,25950.0,25952.4,2.4,114975,115800,512,602,0.9929,224.56,192.36,25920.01,25981.83,106,70
2025-12-29 14:48:41.006190,49543,NIFTY DEC 2025 FUT,25950.0,25952.4,2.4,113700,118725,516,605,0.9577,220.35,196.24,25919.48,25980.92,107,60
2025-12-29 14:48:41.406806,49543,NIFTY DEC 2025 FUT,25950.0,25952.4,2.4,114450,118875,522,603,0.9628,219.25,197.14,25919.4,25980.66,105,63
2025-12-29 14:48:41.605815,49543,NIFTY DEC 2025 FUT,25948.0,25952.4,4.4,114375,118875,521,602,0.9621,219.53,197.47,25919.37,25980.67,105,63
2025-12-29 14:48:41.805679,49543,NIFTY DEC 2025 FUT,25948.0,25952.4,4.4,114375,119025,521,604,0.9609,219.53,197.06,25919.37,25980.63,105,63
2025-12-29 14:48:42.006091,49543,NIFTY DEC 2025 FUT,25948.0,25952.4,4.4,114825,119025,525,604,0.9647,218.71,197.06,25919.42,25980.63,105,63
2025-12-29 14:48:42.205914,49543,NIFTY DEC 2025 FUT,25950.0,25952.5,2.5,115200,119250,521,606,0.966,221.11,196.78,25919.76,25980.63,104,62
2025-12-29 14:48:42.605962,49543,NIFTY DEC 2025 FUT,25950.0,25952.5,2.5,114375,117900,519,599,0.9701,220.38,196.83,25919.58,25980.86,107,64
2025-12-29 14:48:42.808281,49543,NIFTY DEC 2025 FUT,25950.0,25952.5,2.5,114000,117750,514,595,0.9682,221.79,197.9,25919.79,25980.9,108,64
2025-12-29 14:48:43.005455,49543,NIFTY DEC 2025 FUT,25950.0,25952.5,2.5,112950,115350,501,566,0.9792,225.45,203.8,25920.13,25980.18,110,66
2025-12-29 14:48:43.206215,49543,NIFTY DEC 2025 FUT,25950.0,25952.8,2.8,112575,102900,500,529,1.094,225.15,194.52,25920.13,25985.04,111,111
2025-12-29 14:48:43.405937,49543,NIFTY DEC 2025 FUT,25948.0,25952.8,4.8,114300,113025,505,570,1.0113,226.34,198.29,25920.39,25982.4,109,81
2025-12-29 14:48:43.805628,49543,NIFTY DEC 2025 FUT,25948.0,25952.8,4.8,114450,112425,506,567,1.018,226.19,198.28,25920.62,25982.56,110,85
2025-12-29 14:48:44.005524,49543,NIFTY DEC 2025 FUT,25948.0,25952.8,4.8,114225,111975,503,564,1.0201,227.09,198.54,25920.65,25982.68,111,87
2025-12-29 14:48:44.206594,49543,NIFTY DEC 2025 FUT,25948.0,25952.8,4.8,114300,112425,504,569,1.0167,226.79,197.58,25920.66,25982.6,111,86
2025-12-29 14:48:44.405796,49543,NIFTY DEC 2025 FUT,25948.0,25952.8,4.8,114525,110925,507,541,1.0325,225.89,205.04,25920.52,25981.33,108,70
2025-12-29 14:48:44.605876,49543,NIFTY DEC 2025 FUT,25948.0,25952.8,4.8,113400,118275,499,612,0.9588,227.25,193.26,25920.27,25980.91,110,60
2025-12-29 14:48:45.006104,49543,NIFTY DEC 2025 FUT,25948.0,25952.7,4.7,112275,118650,492,616,0.9463,228.2,192.61,25920.15,25980.31,114,64
2025-12-29 14:48:45.206402,49543,NIFTY DEC 2025 FUT,25948.0,25952.7,4.7,112200,117750,493,604,0.9529,227.59,194.95,25920.06,25980.57,113,63
2025-12-29 14:48:45.406004,49543,NIFTY DEC 2025 FUT,25948.0,25952.4,4.4,113925,116850,499,596,0.975,228.31,196.06,25920.38,25980.69,110,64
2025-12-29 14:48:45.609395,49543,NIFTY DEC 2025 FUT,25950.0,25952.7,2.7,114375,116475,503,591,0.982,227.39,197.08,25920.58,25980.87,109,63
2025-12-29 14:48:45.806654,49543,NIFTY DEC 2025 FUT,25950.0,25952.7,2.7,111600,116475,492,591,0.9581,226.83,197.08,25919.91,25980.87,110,63
2025-12-29 14:48:46.207478,49543,NIFTY DEC 2025 FUT,25950.0,25952.7,2.7,111375,116475,490,591,0.9562,227.3,197.08,25919.86,25980.87,112,63
2025-12-29 14:48:46.406477,49543,NIFTY DEC 2025 FUT,25950.0,25952.7,2.7,111525,116175,491,591,0.96,227.14,196.57,25919.85,25980.93,111,63
2025-12-29 14:48:46.605972,49543,NIFTY DEC 2025 FUT,25950.0,25952.7,2.7,111600,116400,492,590,0.9588,226.83,197.29,25919.76,25980.88,110,63
2025-12-29 14:48:46.808577,49543,NIFTY DEC 2025 FUT,25950.0,25952.7,2.7,111900,116025,490,586,0.9644,228.37,197.99,25920.11,25980.97,112,63
2025-12-29 14:48:47.005706,49543,NIFTY DEC 2025 FUT,25950.0,25952.7,2.7,111750,113700,490,566,0.9828,228.06,200.88,25919.98,25981.54,111,67
2025-12-29 14:48:47.405711,49543,NIFTY DEC 2025 FUT,25948.0,25952.7,4.7,114600,115500,506,585,0.9922,226.48,197.44,25920.45,25981.87,109,69
2025-12-29 14:48:47.606604,49543,NIFTY DEC 2025 FUT,25948.0,25952.7,4.7,114675,114675,506,582,1.0,226.63,197.04,25920.48,25982.08,110,74
2025-12-29 14:48:47.806362,49543,NIFTY DEC 2025 FUT,25948.0,25952.7,4.7,110850,115575,504,581,0.9591,219.94,198.92,25919.05,25981.14,110,63
2025-12-29 14:48:48.006035,49543,NIFTY DEC 2025 FUT,25948.0,25952.7,4.7,112575,117000,491,599,0.9622,229.28,195.33,25920.01,25981.45,110,62
2025-12-29 14:48:48.205929,49543,NIFTY DEC 2025 FUT,25948.0,25952.7,4.7,113775,115050,502,588,0.9889,226.64,195.66,25920.13,25981.92,107,71
2025-12-29 14:48:48.605153,49543,NIFTY DEC 2025 FUT,25950.0,25952.7,2.7,113625,116100,500,593,0.9787,227.25,195.78,25920.25,25981.67,110,65
2025-12-29 14:48:48.806357,49543,NIFTY DEC 2025 FUT,25950.0,25952.7,2.7,112575,115800,494,582,0.9722,227.88,198.97,25920.13,25981.09,111,62
2025-12-29 14:48:49.005816,49543,NIFTY DEC 2025 FUT,25950.0,25952.7,2.7,112650,114825,494,578,0.9811,228.04,198.66,25920.15,25981.32,111,62
2025-12-29 14:48:49.206114,49543,NIFTY DEC 2025 FUT,25947.0,25949.0,2.0,115500,114450,503,574,1.0092,229.62,199.39,25920.77,25981.4,108,63
2025-12-29 14:48:49.406221,49543,NIFTY DEC 2025 FUT,25947.0,25949.0,2.0,114675,113625,500,569,1.0092,229.35,199.69,25920.67,25981.6,110,69
2025-12-29 14:48:49.806513,49543,NIFTY DEC 2025 FUT,25947.0,25949.0,2.0,114675,109500,500,547,1.0473,229.35,200.18,25920.67,25982.65,110,91
2025-12-29 14:48:50.005708,49543,NIFTY DEC 2025 FUT,25947.0,25952.7,5.7,113775,109875,499,547,1.0355,228.01,200.87,25920.46,25982.55,112,89
2025-12-29 14:48:50.207129,49543,NIFTY DEC 2025 FUT,25946.5,25952.7,6.2,113325,111075,500,554,1.0203,226.65,200.5,25920.21,25982.24,109,82
2025-12-29 14:48:50.406403,49543,NIFTY DEC 2025 FUT,25949.0,25952.7,3.7,112575,110775,496,551,1.0162,226.97,201.04,25920.1,25982.32,111,84
2025-12-29 14:48:50.605702,49543,NIFTY DEC 2025 FUT,25949.0,25952.7,3.7,112050,109575,491,539,1.0226,228.21,203.29,25920.14,25982.6,112,91
2025-12-29 14:48:51.006608,49543,NIFTY DEC 2025 FUT,25949.0,25953.0,4.0,112500,110250,496,549,1.0204,226.81,200.82,25920.2,25983.23,111,93
2025-12-29 14:48:51.206426,49543,NIFTY DEC 2025 FUT,25949.0,25953.0,4.0,111900,104925,494,528,1.0665,226.52,198.72,25920.1,25984.65,111,110
2025-12-29 14:48:51.406089,49543,NIFTY DEC 2025 FUT,25949.0,25953.0,4.0,111375,106350,490,520,1.0472,227.3,204.52,25920.14,25983.62,114,100
2025-12-29 14:48:51.606306,49543,NIFTY DEC 2025 FUT,25949.0,25953.0,4.0,111150,107250,488,529,1.0364,227.77,202.74,25920.15,25983.32,115,96
2025-12-29 14:48:51.806147,49543,NIFTY DEC 2025 FUT,25949.0,25953.0,4.0,112800,108150,497,541,1.043,226.96,199.91,25920.17,25983.82,108,101
2025-12-29 14:48:52.205792,49543,NIFTY DEC 2025 FUT,25949.0,25953.0,4.0,113400,108750,501,544,1.0428,226.35,199.91,25920.3,25983.66,109,97
2025-12-29 14:48:52.406832,49543,NIFTY DEC 2025 FUT,25950.0,25953.0,3.0,112575,109275,487,547,1.0302,231.16,199.77,25920.2,25983.56,109,94
2025-12-29 14:48:52.606693,49543,NIFTY DEC 2025 FUT,25950.0,25953.0,3.0,112050,111525,484,564,1.0047,231.51,197.74,25920.23,25983.47,111,92
2025-12-29 14:48:52.808717,49543,NIFTY DEC 2025 FUT,25950.0,25953.1,3.1,112200,112125,486,568,1.0007,230.86,197.4,25920.07,25983.44,110,91
2025-12-29 14:48:53.008293,49543,NIFTY DEC 2025 FUT,25950.0,25953.1,3.1,112125,112200,485,569,0.9993,231.19,197.19,25920.1,25983.42,111,91
2025-12-29 14:48:53.405810,49543,NIFTY DEC 2025 FUT,25950.0,25953.1,3.1,108300,116775,475,599,0.9274,228.0,194.95,25918.89,25982.04,112,66
2025-12-29 14:48:53.607264,49543,NIFTY DEC 2025 FUT,25950.0,25953.1,3.1,109800,117750,468,604,0.9325,234.62,194.95,25919.54,25981.58,112,59
2025-12-29 14:48:53.807879,49543,NIFTY DEC 2025 FUT,25950.0,25953.1,3.1,109875,117375,477,599,0.9361,230.35,195.95,25919.46,25981.67,112,59
2025-12-29 14:48:54.005983,49543,NIFTY DEC 2025 FUT,25950.0,25953.1,3.1,109275,117150,473,596,0.9328,231.03,196.56,25919.32,25981.44,111,60
2025-12-29 14:48:54.205210,49543,NIFTY DEC 2025 FUT,25950.0,25953.1,3.1,110475,117675,488,603,0.9388,226.38,195.15,25918.94,25981.31,108,60
2025-12-29 14:48:54.605673,49543,NIFTY DEC 2025 FUT,25950.0,25953.1,3.1,109950,117525,483,600,0.9355,227.64,195.88,25919.07,25981.63,109,59
2025-12-29 14:48:54.805332,49543,NIFTY DEC 2025 FUT,25950.0,25953.1,3.1,110475,117900,489,605,0.937,225.92,194.88,25918.88,25981.15,108,60
2025-12-29 14:48:55.006337,49543,NIFTY DEC 2025 FUT,25950.0,25953.0,3.0,110850,118500,488,613,0.9354,227.15,193.31,25918.97,25981.01,108,60
2025-12-29 14:48:55.205559,49543,NIFTY DEC 2025 FUT,25950.0,25953.0,3.0,110625,118875,487,610,0.9306,227.16,194.88,25918.94,25980.93,108,60
2025-12-29 14:48:55.406434,49543,NIFTY DEC 2025 FUT,25950.0,25953.0,3.0,110250,118350,482,602,0.9316,228.73,196.59,25919.11,25981.05,109,60
2025-12-29 14:48:55.808509,49543,NIFTY DEC 2025 FUT,25950.0,25953.0,3.0,110550,117900,485,596,0.9377,227.94,197.82,25919.18,25981.16,109,60
2025-12-29 14:48:56.006713,49543,NIFTY DEC 2025 FUT,25950.0,25953.0,3.0,110025,119400,488,611,0.9215,225.46,195.42,25918.88,25980.76,110,61
2025-12-29 14:48:56.205613,49543,NIFTY DEC 2025 FUT,25950.0,25952.9,2.9,111300,120000,496,617,0.9275,224.4,194.49,25918.84,25980.61,107,61
2025-12-29 14:48:56.407150,49543,NIFTY DEC 2025 FUT,25950.0,25952.9,2.9,108750,120375,482,622,0.9034,225.62,193.53,25918.56,25980.51,112,61
2025-12-29 14:48:56.608943,49543,NIFTY DEC 2025 FUT,25950.0,25952.9,2.9,107025,121050,482,630,0.8841,222.04,192.14,25918.0,25980.25,113,59
2025-12-29 14:48:57.005652,49543,NIFTY DEC 2025 FUT,25950.0,25952.9,2.9,109500,122550,481,645,0.8935,227.65,190.0,25918.87,25979.64,110,54
2025-12-29 14:48:57.206492,49543,NIFTY DEC 2025 FUT,25950.0,25952.9,2.9,109725,120900,481,632,0.9076,228.12,191.3,25918.92,25980.0,109,57
2025-12-29 14:48:57.406143,49543,NIFTY DEC 2025 FUT,25950.0,25952.9,2.9,109500,120000,476,620,0.9125,230.04,193.55,25919.26,25980.2,110,59
2025-12-29 14:48:57.605524,49543,NIFTY DEC 2025 FUT,25950.0,25952.6,2.6,106875,119100,485,608,0.8974,220.36,195.89,25918.17,25980.25,115,61
2025-12-29 14:48:57.806487,49543,NIFTY DEC 2025 FUT,25949.0,25952.7,3.7,105375,119400,494,613,0.8825,213.31,194.78,25917.3,25980.17,119,60
2025-12-29 14:48:58.205721,49543,NIFTY DEC 2025 FUT,25948.1,25952.6,4.5,109275,120600,492,629,0.9061,222.1,191.73,25918.19,25979.86,110,59
2025-12-29 14:48:58.407269,49543,NIFTY DEC 2025 FUT,25948.1,25952.6,4.5,109650,117675,478,604,0.9318,229.39,194.83,25919.17,25980.52,110,61
2025-12-29 14:48:58.605547,49543,NIFTY DEC 2025 FUT,25948.1,25952.6,4.5,110175,117300,486,603,0.9393,226.7,194.53,25918.9,25981.11,109,61
2025-12-29 14:48:58.805903,49543,NIFTY DEC 2025 FUT,25948.1,25952.6,4.5,110550,116325,492,596,0.9504,224.7,195.18,25918.7,25981.53,107,62
2025-12-29 14:48:59.006059,49543,NIFTY DEC 2025 FUT,25948.1,25952.6,4.5,110475,118275,491,610,0.9341,225.0,193.89,25918.74,25981.35,108,60
2025-12-29 14:48:59.407187,49543,NIFTY DEC 2025 FUT,25948.1,25952.6,4.5,109125,118425,477,613,0.9215,228.77,193.19,25919.12,25981.5,111,59
2025-12-29 14:48:59.606550,49543,NIFTY DEC 2025 FUT,25948.1,25952.6,4.5,109050,118500,477,614,0.9203,228.62,193.0,25919.1,25981.53,111,59
2025-12-29 14:48:59.805945,49543,NIFTY DEC 2025 FUT,25948.1,25952.6,4.5,109050,119475,477,620,0.9127,228.62,192.7,25919.1,25981.3,111,59
2025-12-29 14:49:00.006209,49543,NIFTY DEC 2025 FUT,25948.1,25952.8,4.7,109800,124500,485,656,0.8819,226.39,189.79,25918.84,25982.08,109,56
2025-12-29 14:49:00.207273,49543,NIFTY DEC 2025 FUT,25948.1,25952.8,4.7,109275,124500,478,669,0.8777,228.61,186.1,25919.1,25979.57,110,51
2025-12-29 14:49:00.606189,49543,NIFTY DEC 2025 FUT,25948.1,25952.7,4.6,110700,119250,490,613,0.9283,225.92,194.54,25919.08,25980.31,110,58
2025-12-29 14:49:00.806778,49543,NIFTY DEC 2025 FUT,25948.1,25952.7,4.6,110100,116925,482,592,0.9416,228.42,197.51,25919.33,25980.99,111,59
2025-12-29 14:49:01.005802,49543,NIFTY DEC 2025 FUT,25948.1,25952.7,4.6,110250,111750,486,555,0.9866,226.85,201.35,25919.4,25982.29,112,79
2025-12-29 14:49:01.206107,49543,NIFTY DEC 2025 FUT,25948.1,25952.9,4.8,114375,113100,516,564,1.0113,221.66,200.53,25919.63,25982.47,107,80
2025-12-29 14:49:01.406461,49543,NIFTY DEC 2025 FUT,25948.1,25952.9,4.8,115650,113775,529,573,1.0165,218.62,198.56,25919.59,25982.27,104,77
2025-12-29 14:49:01.806033,49543,NIFTY DEC 2025 FUT,25948.1,25952.2,4.1,90000,112200,447,608,0.8021,201.34,184.54,25913.78,25983.19,137,92
2025-12-29 14:49:02.028519,49543,NIFTY DEC 2025 FUT,25948.1,25952.2,4.1,108375,117825,458,606,0.9198,236.63,194.43,25919.32,25981.47,117,63
2025-12-29 14:49:02.205712,49543,NIFTY DEC 2025 FUT,25948.1,25952.2,4.1,108750,117975,464,609,0.9218,234.38,193.72,25919.16,25981.73,113,65
2025-12-29 14:49:02.409481,49543,NIFTY DEC 2025 FUT,25948.1,25952.6,4.5,109350,117450,470,606,0.931,232.66,193.81,25919.27,25981.92,112,70
2025-12-29 14:49:02.607452,49543,NIFTY DEC 2025 FUT,25948.1,25952.6,4.5,109350,116325,476,602,0.94,229.73,193.23,25919.44,25982.35,115,78
2025-12-29 14:49:03.006260,49543,NIFTY DEC 2025 FUT,25948.1,25952.7,4.6,110550,117375,487,613,0.9419,227.0,191.48,25919.82,25982.61,114,80
2025-12-29 14:49:03.207521,49543,NIFTY DEC 2025 FUT,25948.1,25952.7,4.6,110175,121200,485,637,0.909,227.16,190.27,25919.59,25981.42,113,60
2025-12-29 14:49:03.405971,49543,NIFTY DEC 2025 FUT,25948.1,25952.7,4.6,105600,125550,467,674,0.8411,226.12,186.28,25918.67,25979.61,120,52
2025-12-29 14:49:03.608020,49543,NIFTY DEC 2025 FUT,25948.1,25952.4,4.3,99000,127950,458,685,0.7737,216.16,186.79,25915.91,25978.71,127,51
2025-12-29 14:49:03.809238,49543,NIFTY DEC 2025 FUT,25948.1,25952.2,4.1,99375,127650,476,681,0.7785,208.77,187.44,25914.15,25978.67,121,51
2025-12-29 14:49:04.209337,49543,NIFTY DEC 2025 FUT,25948.1,25952.2,4.1,110700,128550,496,687,0.8611,223.19,187.12,25918.22,25978.26,108,51
2025-12-29 14:49:04.406296,49543,NIFTY DEC 2025 FUT,25948.1,25952.2,4.1,110175,127500,494,673,0.8641,223.03,189.45,25918.61,25978.47,110,52
2025-12-29 14:49:04.605656,49543,NIFTY DEC 2025 FUT,25948.1,25952.2,4.1,109500,128175,485,682,0.8543,225.77,187.94,25918.91,25979.02,111,54
2025-12-29 14:49:04.807391,49543,NIFTY DEC 2025 FUT,25948.1,25952.2,4.1,110100,127500,494,678,0.8635,222.87,188.05,25918.61,25979.24,109,53
2025-12-29 14:49:05.005670,49543,NIFTY DEC 2025 FUT,25948.1,25952.2,4.1,110475,127725,499,681,0.8649,221.39,187.56,25918.46,25979.02,109,53
2025-12-29 14:49:05.406777,49543,NIFTY DEC 2025 FUT,25948.1,25952.4,4.3,110475,109575,498,568,1.0082,221.84,192.91,25918.8,25985.0,109,108
2025-12-29 14:49:05.622704,49543,NIFTY DEC 2025 FUT,25948.1,25952.5,4.4,110175,111225,491,570,0.9906,224.39,195.13,25919.2,25984.11,110,111
2025-12-29 14:49:05.806121,49543,NIFTY DEC 2025 FUT,25948.1,25952.5,4.4,110700,100425,493,547,1.1023,224.54,183.59,25919.39,25987.49,111,117
2025-12-29 14:49:06.007698,49543,NIFTY DEC 2025 FUT,25948.1,25952.8,4.7,111600,96825,500,546,1.1526,223.2,177.34,25919.55,25988.9,108,120
2025-12-29 14:49:06.205738,49543,NIFTY DEC 2025 FUT,25948.3,25952.8,4.5,112725,107700,505,554,1.0467,223.22,194.4,25919.9,25985.44,108,114
2025-12-29 14:49:06.607103,49543,NIFTY DEC 2025 FUT,25948.1,25952.8,4.7,111900,110400,505,577,1.0136,221.58,191.33,25919.69,25985.08,109,111
2025-12-29 14:49:06.805544,49543,NIFTY DEC 2025 FUT,25948.1,25952.7,4.6,109950,118875,495,624,0.9249,222.12,190.5,25918.83,25982.82,109,79
2025-12-29 14:49:07.008457,49543,NIFTY DEC 2025 FUT,25948.1,25952.7,4.6,110475,119025,502,619,0.9282,220.07,192.29,25918.71,25982.37,108,72
2025-12-29 14:49:07.205943,49543,NIFTY DEC 2025 FUT,25948.1,25952.7,4.6,109875,123000,500,648,0.8933,219.75,189.81,25918.02,25980.24,109,65
2025-12-29 14:49:07.405811,49543,NIFTY DEC 2025 FUT,25948.1,25952.5,4.4,110400,124125,507,659,0.8894,217.75,188.35,25918.13,25979.91,108,61
2025-12-29 14:49:07.806093,49543,NIFTY DEC 2025 FUT,25948.1,25952.5,4.4,109800,123525,499,651,0.8889,220.04,189.75,25918.5,25980.06,110,61
2025-12-29 14:49:08.006387,49543,NIFTY DEC 2025 FUT,25948.1,25952.5,4.4,108900,123525,487,651,0.8816,223.61,189.75,25918.93,25980.07,110,61
