time,type,ltp,volume,oi,ltq,atp,total_buy_qty,total_sell_qty,open,high,low,close,bid_price_1,bid_qty_1,bid_orders_1,ask_price_1,ask_qty_1,ask_orders_1,bid_price_2,bid_qty_2,ask_price_2,ask_qty_2,bid_price_3,bid_qty_3,ask_price_3,ask_qty_3,bid_price_4,bid_qty_4,ask_price_4,ask_qty_4,bid_price_5,bid_qty_5,ask_price_5,ask_qty_5
2025-12-29 12:49:14.772688,full,25978.0,3352725,11154825,75,26023.83984375,295500,422250,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.19921875,75,1,25979.69921875,150,2,25974.099609375,75,25980.0,225,25974.0,75,25980.30078125,600,25973.400390625,225,25980.400390625,675,25973.19921875,975,25980.5,975
2025-12-29 12:49:15.270151,full,25979.69921875,3352875,11154825,75,26023.83984375,295500,422625,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.19921875,225,2,25979.69921875,300,4,25974.099609375,75,25980.0,225,25974.0,75,25980.30078125,600,25973.400390625,225,25980.400390625,675,25973.19921875,825,25980.5,975
2025-12-29 12:49:16.373437,full,25979.69921875,3352875,11154825,75,26023.83984375,296025,421950,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.30078125,75,1,25979.69921875,150,2,25974.19921875,225,25980.0,300,25974.0,75,25980.400390625,75,25973.400390625,225,25980.5,975,25973.30078125,750,25980.599609375,1500
2025-12-29 12:49:17.077784,full,25974.30078125,3352950,11154825,75,26023.83984375,296475,421425,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.0,225,2,25979.599609375,150,2,25973.5,75,25980.0,300,25973.400390625,225,25980.30078125,600,25973.30078125,75,25980.400390625,675,25973.19921875,225,25980.5,975
2025-12-29 12:49:17.964325,full,25974.30078125,3352950,11154825,75,26023.83984375,290100,424200,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.0,225,2,25979.0,300,2,25973.5,75,25979.599609375,150,25973.099609375,75,25979.900390625,600,25973.0,525,25980.0,300,25972.900390625,975,25980.19921875,600
2025-12-29 12:49:18.681853,full,25977.599609375,3353025,11154825,75,26023.83984375,291225,423975,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.0,75,1,25977.599609375,75,1,25973.400390625,75,25979.0,300,25973.099609375,75,25979.5,600,25973.0,375,25979.599609375,75,25972.900390625,975,25979.900390625,600
2025-12-29 12:49:19.572694,full,25977.599609375,3353025,11154825,75,26023.83984375,292875,423600,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.0,75,1,25977.599609375,75,1,25973.400390625,75,25979.0,300,25973.0,375,25979.5,600,25972.900390625,975,25979.599609375,75,25972.80078125,675,25979.900390625,600
2025-12-29 12:49:20.275819,full,25977.599609375,3353025,11154825,75,26023.83984375,292800,422700,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.0,75,1,25977.599609375,75,1,25973.400390625,75,25979.0,300,25973.0,375,25979.599609375,75,25972.900390625,975,25979.900390625,600,25972.80078125,1275,25980.0,300
2025-12-29 12:49:21.171028,full,25977.599609375,3353100,11154825,75,26023.83984375,294225,423300,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.0,75,1,25977.599609375,75,1,25973.400390625,75,25979.0,300,25972.900390625,975,25979.599609375,75,25972.80078125,975,25979.900390625,600,25972.69921875,1350,25980.0,300
2025-12-29 12:49:21.887879,full,25977.599609375,3353100,11154825,75,26023.83984375,293850,423525,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.0,75,1,25977.599609375,75,1,25973.400390625,75,25979.0,300,25972.900390625,975,25979.599609375,75,25972.80078125,975,25979.900390625,600,25972.69921875,1200,25980.0,900
2025-12-29 12:49:22.778507,full,25977.599609375,3353100,11154825,75,26023.83984375,293925,422250,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.0,150,2,25977.599609375,75,1,25973.0,75,25979.0,300,25972.900390625,975,25979.5,600,25972.69921875,450,25979.599609375,75,25972.599609375,375,25979.900390625,600
2025-12-29 12:49:23.688295,full,25977.599609375,3353175,11154825,75,26023.830078125,294450,421500,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.0,150,2,25977.30078125,75,1,25973.0,75,25979.0,300,25972.900390625,750,25979.30078125,75,25972.69921875,150,25979.5,600,25972.599609375,900,25979.599609375,75
2025-12-29 12:49:24.586178,full,25977.599609375,3353175,11154825,75,26023.830078125,294825,421650,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.0,150,2,25977.30078125,75,1,25973.0,75,25979.0,300,25972.900390625,750,25979.30078125,75,25972.80078125,600,25979.599609375,75,25972.69921875,750,25979.900390625,600
2025-12-29 12:49:25.088160,full,25977.599609375,3353175,11154825,75,26023.830078125,294975,421575,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.0,150,2,25976.80078125,75,1,25973.0,75,25976.900390625,75,25972.900390625,750,25979.0,300,25972.69921875,750,25979.5,600,25972.599609375,1050,25979.599609375,75
2025-12-29 12:49:26.172607,full,25977.599609375,3353175,11154825,75,26023.830078125,298425,420375,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.0,150,2,25976.80078125,75,1,25973.099609375,75,25976.900390625,75,25972.900390625,825,25979.0,225,25972.80078125,900,25979.599609375,75,25972.69921875,1725,25979.900390625,600
2025-12-29 12:49:26.893583,full,25976.80078125,3353250,11154825,75,26023.830078125,298950,419850,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.0,75,1,25976.900390625,75,1,25973.30078125,75,25979.0,225,25973.0,750,25979.599609375,75,25972.900390625,1875,25979.900390625,600,25972.80078125,525,25980.0,900
2025-12-29 12:49:27.786140,full,25979.0,3353550,11154825,225,26023.830078125,304350,420075,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.0,75,1,25974.19921875,75,1,25973.19921875,300,25976.900390625,75,25973.099609375,75,25979.900390625,600,25973.0,975,25980.0,900,25972.900390625,1950,25980.099609375,525
2025-12-29 12:49:28.487740,full,25974.0,3353625,11154825,75,26023.830078125,304275,420675,26080.0,26100.19921875,25972.400390625,26060.19921875,25973.19921875,75,1,25974.19921875,75,1,25973.099609375,375,25976.900390625,75,25973.0,825,25979.900390625,600,25972.900390625,1800,25980.0,900,25972.80078125,825,25980.099609375,525
2025-12-29 12:49:29.391345,full,25974.0,3353625,11154825,75,26023.830078125,302400,420900,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.0,750,1,25974.80078125,75,1,25973.19921875,75,25976.900390625,75,25973.099609375,375,25979.900390625,600,25973.0,225,25980.0,900,25972.900390625,1800,25980.099609375,525
2025-12-29 12:49:30.094466,full,25974.0,3353625,11154825,75,26023.830078125,297825,422250,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.0,750,1,25974.80078125,75,1,25973.19921875,75,25977.5,75,25973.099609375,375,25979.900390625,600,25973.0,150,25980.0,900,25972.900390625,900,25980.099609375,525
2025-12-29 12:49:30.986798,full,25974.0,3353625,11154825,75,26023.830078125,289275,426225,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.0,900,2,25975.0,75,1,25973.19921875,75,25977.5,75,25972.69921875,300,25979.900390625,600,25972.599609375,75,25980.0,1050,25972.5,825,25980.099609375,825
2025-12-29 12:49:31.703251,full,25974.0,3353625,11154825,75,26023.830078125,297300,427125,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.0,900,2,25975.0,75,1,25973.19921875,75,25977.69921875,75,25972.69921875,300,25979.900390625,600,25972.599609375,675,25980.0,1125,25972.5,1425,25980.099609375,825
2025-12-29 12:49:32.587568,full,25974.0,3353625,11154825,75,26023.830078125,297150,427125,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.0,900,2,25975.0,75,1,25973.19921875,75,25977.69921875,75,25972.69921875,600,25979.900390625,600,25972.599609375,975,25980.0,1125,25972.5,675,25980.099609375,825
2025-12-29 12:49:33.503436,full,25974.0,3353625,11154825,75,26023.830078125,297600,427275,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.0,900,2,25975.0,75,1,25973.19921875,75,25977.69921875,75,25972.69921875,900,25980.0,525,25972.599609375,750,25980.099609375,1425,25972.5,900,25980.19921875,1800
2025-12-29 12:49:34.399846,full,25975.0,3353700,11154825,75,26023.830078125,297300,427425,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.19921875,75,1,25974.80078125,75,1,25974.0,750,25977.69921875,75,25973.099609375,75,25979.900390625,600,25972.69921875,600,25980.0,1125,25972.599609375,1050,25980.099609375,825
2025-12-29 12:49:35.102921,full,25974.80078125,3353775,11154825,75,26023.830078125,296775,428175,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.0,750,1,25974.80078125,75,1,25973.099609375,75,25977.5,75,25972.599609375,1050,25979.900390625,675,25972.5,1275,25980.0,1125,25972.400390625,450,25980.099609375,750
2025-12-29 12:49:35.996666,full,25974.0,3353925,11154825,150,26023.8203125,292950,428475,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.0,600,1,25975.30078125,75,1,25973.099609375,75,25977.5,75,25972.599609375,75,25979.69921875,600,25972.5,1200,25979.80078125,75,25972.400390625,1275,25979.900390625,600
2025-12-29 12:49:36.710739,full,25975.30078125,3354000,11154825,75,26023.8203125,285225,429075,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.80078125,150,1,25975.80078125,75,1,25974.0,600,25978.0,75,25973.5,75,25979.400390625,1125,25972.599609375,75,25979.5,1125,25972.400390625,75,25979.599609375,150
2025-12-29 12:49:37.601222,full,25978.0,3354150,11154825,75,26023.8203125,289425,429450,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.599609375,75,1,25975.80078125,75,1,25974.0,600,25979.0,150,25972.599609375,75,25979.30078125,825,25972.400390625,75,25979.400390625,1125,25972.0,300,25979.5,1200
2025-12-29 12:49:38.310651,full,25974.69921875,3354225,11154825,75,26023.8203125,290850,429750,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.69921875,150,2,25975.69921875,75,1,25974.0,600,25979.0,150,25972.599609375,75,25979.30078125,825,25972.400390625,75,25979.400390625,1125,25972.099609375,600,25979.5,1575
2025-12-29 12:49:39.195612,full,25974.0,3354825,11154825,75,26023.810546875,290325,420600,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.0,225,1,25974.69921875,75,1,25972.599609375,75,25978.69921875,75,25972.400390625,75,25978.900390625,75,25972.099609375,600,25979.0,1125,25972.0,825,25979.099609375,1425
2025-12-29 12:49:39.921303,full,25974.0,3354825,11154825,75,26023.810546875,295500,424425,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.0,225,1,25974.69921875,75,1,25972.599609375,75,25977.400390625,75,25972.400390625,675,25979.0,750,25972.30078125,300,25979.099609375,150,25972.19921875,600,25979.19921875,600
2025-12-29 12:49:40.998762,full,25974.0,3354825,11154825,75,26023.810546875,296325,425400,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.0,225,1,25974.69921875,75,1,25972.599609375,75,25977.400390625,75,25972.400390625,75,25979.0,150,25972.099609375,75,25979.19921875,600,25972.0,1125,25979.30078125,1350
2025-12-29 12:49:41.719714,full,25974.0,3354825,11154825,75,26023.810546875,295200,424425,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.0,225,1,25974.69921875,75,1,25972.599609375,75,25977.400390625,75,25972.400390625,75,25978.900390625,600,25972.099609375,75,25979.0,150,25972.0,1350,25979.099609375,600
2025-12-29 12:49:42.603761,full,25974.0,3354825,11154825,75,26023.810546875,293925,425025,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.0,225,1,25975.5,75,1,25973.099609375,75,25977.400390625,75,25972.599609375,75,25979.0,150,25972.400390625,75,25979.099609375,75,25972.30078125,300,25979.30078125,1425
2025-12-29 12:49:43.321703,full,25974.0,3354825,11154825,75,26023.810546875,295125,424725,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.0,225,1,25975.5,75,1,25973.099609375,75,25978.19921875,75,25972.599609375,75,25979.0,150,25972.400390625,75,25979.099609375,75,25972.19921875,600,25979.30078125,1425
2025-12-29 12:49:44.214731,full,25974.0,3354900,11154825,75,26023.810546875,291675,424800,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.0,150,1,25975.5,75,1,25972.80078125,75,25978.19921875,75,25972.599609375,75,25978.900390625,600,25972.400390625,75,25979.0,750,25972.099609375,75,25979.099609375,75
2025-12-29 12:49:44.921021,full,25974.0,3354900,11154825,75,26023.810546875,290325,423825,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.0,150,1,25975.5,75,1,25972.69921875,75,25978.19921875,75,25972.599609375,75,25979.0,150,25972.400390625,75,25979.099609375,75,25972.099609375,600,25979.19921875,600
2025-12-29 12:49:45.805626,full,25974.0,3354900,11154825,75,26023.810546875,293025,417750,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.099609375,150,2,25975.5,75,1,25974.0,150,25978.19921875,75,25972.599609375,675,25979.30078125,675,25972.5,900,25979.400390625,825,25972.400390625,75,25979.5,600
2025-12-29 12:49:46.520794,full,25974.5,3355425,11154825,75,26023.80078125,294975,422550,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.0,150,1,25975.69921875,75,1,25972.599609375,75,25978.19921875,75,25972.5,900,25979.30078125,675,25972.400390625,675,25979.400390625,825,25972.30078125,300,25979.5,600
2025-12-29 12:49:47.420768,full,25974.5,3355425,11154825,75,26023.80078125,295950,421875,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.0,150,1,25975.69921875,75,1,25972.599609375,75,25978.19921875,75,25972.400390625,750,25979.30078125,675,25972.30078125,975,25979.400390625,1275,25972.19921875,375,25979.5,1200
2025-12-29 12:49:48.121089,full,25974.5,3355425,11154825,75,26023.80078125,296475,421950,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.0,150,1,25975.69921875,75,1,25973.30078125,75,25978.400390625,75,25972.599609375,75,25979.30078125,675,25972.5,900,25979.400390625,675,25972.400390625,750,25979.5,600
2025-12-29 12:49:49.020516,full,25974.5,3355425,11154825,75,26023.80078125,297000,423300,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.0,150,1,25975.69921875,75,1,25973.30078125,75,25978.400390625,75,25972.69921875,900,25979.80078125,75,25972.599609375,675,25979.900390625,1050,25972.5,450,25980.0,1725
2025-12-29 12:49:49.719852,full,25974.5,3355425,11154825,75,26023.80078125,297225,423600,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.0,150,1,25975.69921875,75,1,25973.30078125,75,25978.400390625,75,25972.69921875,1275,25979.80078125,75,25972.599609375,675,25979.900390625,1050,25972.5,600,25980.0,1725
2025-12-29 12:49:50.623279,full,25974.5,3355425,11154825,75,26023.80078125,296925,423150,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.0,150,1,25975.69921875,75,1,25973.19921875,75,25978.400390625,75,25972.900390625,600,25979.80078125,75,25972.80078125,900,25979.900390625,1050,25972.69921875,525,25980.0,1725
2025-12-29 12:49:51.330740,full,25974.5,3355425,11154825,75,26023.80078125,295500,423150,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.0,150,1,25975.69921875,75,1,25973.19921875,75,25978.400390625,75,25972.900390625,300,25979.80078125,75,25972.80078125,600,25979.900390625,1050,25972.69921875,1275,25980.0,1725
2025-12-29 12:49:52.220958,full,25974.5,3355425,11154825,75,26023.80078125,296700,412950,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.099609375,75,1,25975.69921875,75,1,25974.0,150,25978.400390625,75,25973.19921875,300,25980.0,300,25973.0,675,25980.099609375,150,25972.900390625,975,25980.19921875,150
2025-12-29 12:49:53.138038,full,25974.5,3355425,11154825,75,26023.80078125,300750,419475,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.099609375,75,1,25975.69921875,75,1,25974.0,150,25978.400390625,75,25973.80078125,300,25980.0,300,25973.599609375,675,25980.599609375,75,25973.5,975,25980.80078125,150
2025-12-29 12:49:54.024148,full,25974.5,3355425,11154825,75,26023.80078125,300525,421800,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.0,300,2,25975.69921875,75,1,25973.80078125,300,25978.400390625,75,25973.69921875,675,25980.0,300,25973.599609375,1200,25980.599609375,75,25973.5,375,25980.80078125,600
2025-12-29 12:49:54.736653,full,25975.69921875,3355500,11154825,75,26023.80078125,303300,421875,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.900390625,150,1,25975.69921875,75,1,25974.0,375,25978.400390625,75,25973.900390625,300,25980.0,300,25973.80078125,675,25980.599609375,75,25973.69921875,1050,25980.80078125,600
2025-12-29 12:49:55.626262,full,25975.69921875,3355725,11154825,75,26023.80078125,303525,422475,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.0,300,2,25975.69921875,75,1,25973.80078125,375,25978.400390625,75,25973.69921875,975,25980.0,300,25973.599609375,1350,25980.599609375,75,25973.5,1350,25980.80078125,600
2025-12-29 12:49:56.337551,full,25975.69921875,3355725,11154825,75,26023.80078125,302700,422475,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.69921875,525,2,25975.69921875,75,1,25974.0,150,25978.400390625,75,25973.900390625,600,25980.0,300,25973.80078125,900,25980.599609375,75,25973.69921875,375,25980.80078125,600
2025-12-29 12:49:57.219858,full,25974.69921875,3356175,11154825,75,26023.7890625,298950,422850,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.69921875,75,1,25975.80078125,75,1,25974.0,150,25978.400390625,75,25973.69921875,1200,25980.0,300,25973.599609375,1050,25980.599609375,75,25973.5,1050,25980.80078125,600
2025-12-29 12:49:57.936240,full,25975.80078125,3356250,11154825,75,26023.7890625,299250,422850,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.0,150,1,25975.80078125,75,1,25973.900390625,75,25978.5,75,25973.80078125,300,25980.0,300,25973.69921875,900,25980.599609375,75,25973.599609375,1350,25980.900390625,825
2025-12-29 12:49:58.824199,full,25975.80078125,3356250,11154825,75,26023.7890625,302925,421200,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.0,525,6,25975.80078125,75,1,25973.900390625,75,25978.5,75,25973.80078125,1125,25980.0,300,25973.69921875,1125,25980.900390625,225,25973.599609375,900,25981.0,1200
2025-12-29 12:49:59.742320,full,25975.80078125,3356250,11154825,75,26023.7890625,302100,419850,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.099609375,375,5,25975.80078125,75,1,25974.0,225,25977.69921875,225,25973.900390625,150,25978.5,75,25973.80078125,525,25980.0,300,25973.69921875,1875,25980.900390625,75
2025-12-29 12:50:00.436611,full,25975.80078125,3356250,11154825,75,26023.7890625,301425,420450,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.0,525,6,25975.80078125,75,1,25973.900390625,225,25977.69921875,225,25973.80078125,375,25978.5,75,25973.69921875,1950,25980.0,300,25973.599609375,1575,25980.80078125,600
2025-12-29 12:50:01.352767,full,25975.80078125,3356325,11154825,75,26023.7890625,301950,421425,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.0,675,8,25975.80078125,75,1,25973.900390625,150,25977.69921875,225,25973.80078125,300,25978.5,75,25973.69921875,1800,25980.0,300,25973.599609375,1650,25980.80078125,600
2025-12-29 12:50:02.042171,full,25975.80078125,3356325,11154825,75,26023.7890625,294825,421725,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.0,300,3,25975.80078125,75,1,25973.900390625,150,25977.69921875,225,25973.80078125,75,25978.5,75,25973.69921875,525,25980.0,300,25973.599609375,975,25980.80078125,600
2025-12-29 12:50:02.955796,full,25974.0,3356400,11154825,75,26023.7890625,297825,422400,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.0,225,3,25975.80078125,75,1,25973.80078125,75,25977.69921875,225,25973.69921875,225,25978.5,75,25973.599609375,1125,25980.0,300,25973.5,225,25980.80078125,600
2025-12-29 12:50:03.837354,full,25974.0,3356400,11154825,75,26023.7890625,297675,422325,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.0,225,3,25975.69921875,75,1,25973.80078125,375,25977.69921875,225,25973.69921875,75,25978.5,75,25973.599609375,975,25980.0,300,25973.5,1125,25980.80078125,600
2025-12-29 12:50:04.554156,full,25974.0,3356400,11154825,75,26023.7890625,298050,422325,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.0,150,2,25975.69921875,75,1,25973.80078125,375,25977.69921875,225,25973.69921875,75,25978.400390625,75,25973.599609375,975,25980.0,300,25973.5,525,25980.80078125,600
2025-12-29 12:50:05.441154,full,25974.0,3356400,11154825,75,26023.7890625,297675,422025,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.0,150,2,25975.69921875,75,1,25973.900390625,300,25977.69921875,225,25973.80078125,75,25978.400390625,75,25973.69921875,300,25980.0,300,25973.599609375,825,25980.80078125,600
2025-12-29 12:50:06.149385,full,25975.69921875,3356475,11154825,75,26023.7890625,298650,422325,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.0,75,1,25975.69921875,75,1,25973.80078125,375,25977.69921875,225,25973.69921875,225,25978.400390625,75,25973.599609375,1050,25980.0,300,25973.5,600,25980.80078125,600
2025-12-29 12:50:07.042302,full,25975.69921875,3356475,11154825,75,26023.7890625,300225,421575,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.0,375,5,25975.69921875,75,1,25973.80078125,150,25977.69921875,225,25973.69921875,600,25978.400390625,75,25973.599609375,975,25980.0,300,25973.5,1650,25980.80078125,600
2025-12-29 12:50:07.951424,full,25975.69921875,3356475,11154825,75,26023.7890625,298275,421875,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.099609375,75,1,25975.69921875,75,1,25974.0,75,25977.69921875,225,25973.80078125,75,25978.400390625,75,25973.69921875,525,25980.0,300,25973.599609375,825,25980.80078125,600
2025-12-29 12:50:08.644344,full,25975.69921875,3356475,11154825,75,26023.7890625,297375,421350,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.099609375,75,1,25975.69921875,75,1,25974.0,75,25977.69921875,225,25973.80078125,75,25978.400390625,75,25973.69921875,525,25980.0,300,25973.599609375,825,25980.80078125,600
2025-12-29 12:50:09.566912,full,25975.69921875,3356475,11154825,75,26023.7890625,295350,422325,26080.0,26100.19921875,25972.400390625,26060.19921875,25975.0,75,1,25975.69921875,75,1,25974.099609375,225,25977.69921875,225,25974.0,75,25978.400390625,75,25973.80078125,75,25980.0,300,25973.69921875,525,25980.80078125,600
2025-12-29 12:50:10.265217,full,25975.69921875,3356475,11154825,75,26023.7890625,295275,422775,26080.0,26100.19921875,25972.400390625,26060.19921875,25975.0,75,1,25975.69921875,75,1,25974.099609375,225,25977.69921875,225,25974.0,75,25978.400390625,75,25973.69921875,525,25980.0,300,25973.599609375,450,25980.80078125,600
2025-12-29 12:50:11.169281,full,25975.69921875,3356625,11163750,75,26023.779296875,295425,423150,26080.0,26100.19921875,25972.400390625,26060.19921875,25975.69921875,225,2,25975.80078125,75,1,25974.5,75,25977.69921875,225,25974.0,75,25978.400390625,75,25973.69921875,525,25980.0,300,25973.599609375,1050,25980.80078125,600
2025-12-29 12:50:11.853592,full,25975.69921875,3356850,11163750,150,26023.779296875,294750,423900,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.80078125,75,1,25975.5,150,1,25974.0,75,25975.599609375,975,25973.69921875,525,25975.80078125,75,25973.599609375,450,25976.599609375,975,25973.5,900,25977.69921875,225
2025-12-29 12:50:12.774828,full,25975.69921875,3356850,11163750,150,26023.779296875,291375,424200,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.599609375,75,1,25975.5,975,1,25974.0,75,25975.69921875,150,25973.69921875,150,25975.80078125,75,25973.599609375,600,25976.80078125,975,25973.5,525,25977.69921875,225
2025-12-29 12:50:13.444260,full,25975.69921875,3356850,11163750,150,26023.779296875,290475,423900,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.599609375,75,1,25975.400390625,975,1,25974.0,75,25975.599609375,150,25973.599609375,225,25975.69921875,75,25973.5,825,25976.5,975,25973.400390625,225,25977.69921875,225
2025-12-29 12:50:14.573451,full,25975.400390625,3357075,11163750,75,26023.779296875,284700,422550,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.599609375,75,1,25975.30078125,750,1,25974.0,75,25975.5,150,25973.30078125,150,25975.599609375,75,25973.19921875,300,25976.599609375,975,25973.099609375,225,25977.69921875,225
2025-12-29 12:50:15.247489,full,25975.400390625,3357075,11163750,75,26023.779296875,289350,422925,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.599609375,75,1,25975.30078125,150,1,25974.0,75,25975.400390625,750,25973.30078125,150,25975.599609375,75,25973.099609375,525,25976.5,975,25973.0,150,25977.69921875,225
2025-12-29 12:50:16.172423,full,25975.0,3357150,11163750,75,26023.779296875,292200,423300,26080.0,26100.19921875,25972.400390625,26060.19921875,25974.0,75,1,25975.099609375,75,1,25973.30078125,75,25975.400390625,75,25973.099609375,375,25975.5,750,25973.0,150,25976.30078125,975,25972.900390625,375,25977.69921875,225
2025-12-29 12:50:16.846373,full,25975.5,3357975,11163750,75,26023.76953125,295650,422175,26080.0,26100.19921875,25972.400390625,26060.19921875,25973.30078125,75,1,25976.5,975,1,25973.0,300,25977.69921875,225,25972.900390625,375,25978.30078125,75,25972.80078125,675,25980.0,300,25972.69921875,1200,25980.099609375,75
2025-12-29 12:50:17.782338,full,25975.5,3357975,11163750,75,26023.76953125,301200,421500,26080.0,26100.19921875,25972.400390625,26060.19921875,25973.30078125,375,5,25974.599609375,375,1,25973.099609375,150,25974.900390625,75,25973.0,225,25976.599609375,975,25972.900390625,750,25977.69921875,225,25972.80078125,825,25979.400390625,75
2025-12-29 12:50:18.460544,full,25975.5,3357975,11163750,75,26023.76953125,302100,421500,26080.0,26100.19921875,25972.400390625,26060.19921875,25973.30078125,375,5,25974.599609375,375,1,25973.099609375,300,25974.900390625,75,25973.0,150,25976.599609375,975,25972.900390625,675,25977.69921875,225,25972.80078125,1575,25979.400390625,75
2025-12-29 12:50:19.371273,full,25980.0,3360075,11163750,75,26023.740234375,300600,421650,26080.0,26100.19921875,25972.400390625,26060.19921875,25975.5,75,1,25979.900390625,300,4,25974.599609375,75,25980.0,225,25973.5,75,25980.30078125,1125,25973.30078125,750,25980.400390625,1350,25973.19921875,975,25980.5,675
2025-12-29 12:50:20.250511,full,25975.900390625,3360225,11163750,75,26023.73046875,300825,418875,26080.0,26100.19921875,25972.400390625,26060.19921875,25975.599609375,75,1,25979.900390625,75,1,25974.400390625,75,25980.0,225,25973.69921875,75,25980.69921875,150,25973.599609375,750,25980.80078125,375,25973.5,975,25980.900390625,750
2025-12-29 12:50:21.174407,full,25975.900390625,3360225,11163750,75,26023.73046875,300000,422775,26080.0,26100.19921875,25972.400390625,26060.19921875,25975.599609375,75,1,25975.900390625,450,1,25974.5,75,25976.19921875,75,25973.80078125,300,25979.900390625,75,25973.69921875,75,25980.0,225,25973.599609375,600,25980.599609375,600
2025-12-29 12:50:21.865058,full,25975.900390625,3360225,11163750,75,26023.73046875,297300,423000,26080.0,26100.19921875,25972.400390625,26060.19921875,25975.599609375,75,1,25976.0,450,1,25975.5,75,25976.30078125,75,25974.5,75,25979.900390625,75,25973.80078125,300,25980.0,225,25973.69921875,75,25980.599609375,600
2025-12-29 12:50:22.773425,full,25975.900390625,3360225,11163750,75,26023.73046875,296175,423000,26080.0,26100.19921875,25972.400390625,26060.19921875,25975.80078125,75,1,25976.0,450,1,25975.69921875,150,25976.30078125,75,25975.5,150,25979.900390625,75,25973.900390625,300,25980.0,225,25973.69921875,375,25980.69921875,600
2025-12-29 12:50:23.463933,full,25975.900390625,3360225,11163750,75,26023.73046875,295425,422925,26080.0,26100.19921875,25972.400390625,26060.19921875,25975.80078125,75,1,25976.0,450,1,25975.69921875,150,25976.30078125,75,25975.5,150,25979.900390625,75,25973.900390625,300,25980.0,225,25973.69921875,225,25980.69921875,600
